x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	1	nan	1.160e+00	1.160e+00	8.594e-01	8.594e-01
5	2	nan	1.017e+00	6.667e-01	6.204e-01	6.204e-01
5	3	nan	2.093e-01	2.093e-01	2.093e-01	1.489e-01
5	4	8.725e-01	2.093e-01	1.512e-01	1.512e-01	1.512e-01
5	5	nan	2.778e-01	2.778e-01	2.093e-01	1.977e-01
5	6	9.651e-01	3.235e-01	3.235e-01	1.702e-01	1.702e-01
5	7	1.081e+00	7.206e-01	4.167e-01	4.167e-01	4.167e-01
5	8	nan	7.312e-01	7.295e-01	7.295e-01	7.295e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	1.267e+00	1.157e+00
6	1	nan	7.907e-01	7.907e-01	7.442e-01	7.442e-01
6	2	nan	6.279e-01	6.279e-01	6.071e-01	3.265e-01
6	3	1.035e+00	5.465e-01	2.326e-01	2.326e-01	2.326e-01
6	4	nan	1.744e-01	1.744e-01	1.744e-01	1.744e-01
6	5	3.721e-01	3.556e-01	3.372e-01	2.234e-01	2.234e-01
6	6	nan	5.100e-01	3.519e-01	3.269e-01	2.889e-01
6	7	nan	6.406e-01	5.227e-01	5.000e-01	4.082e-01
6	8	nan	7.206e-01	7.137e-01	6.867e-01	6.867e-01
6	9	nan	nan	1.044e+00	1.044e+00	1.035e+00
7	0	nan	8.605e-01	8.605e-01	8.605e-01	8.605e-01
7	1	nan	7.907e-01	7.674e-01	7.326e-01	7.326e-01
7	2	nan	6.744e-01	4.904e-01	4.904e-01	4.149e-01
7	3	6.744e-01	5.930e-01	2.791e-01	2.791e-01	2.791e-01
7	4	7.353e-01	4.186e-01	2.791e-01	2.326e-01	2.093e-01
7	5	9.186e-01	5.682e-01	3.372e-01	3.372e-01	2.558e-01
7	6	nan	5.784e-01	5.769e-01	4.100e-01	4.100e-01
7	7	8.143e-01	6.210e-01	4.474e-01	4.474e-01	4.474e-01
7	8	1.200e+00	8.483e-01	7.727e-01	7.604e-01	7.604e-01
7	9	nan	1.079e+00	1.058e+00	1.026e+00	1.005e+00
8	0	nan	nan	1.311e+00	1.311e+00	8.721e-01
8	1	nan	9.302e-01	8.372e-01	8.372e-01	8.140e-01
8	2	9.186e-01	8.721e-01	7.442e-01	7.093e-01	6.977e-01
8	3	1.035e+00	5.930e-01	3.023e-01	3.023e-01	3.023e-01
8	4	1.047e+00	5.638e-01	3.023e-01	3.023e-01	3.023e-01
8	5	9.535e-01	6.279e-01	5.000e-01	4.468e-01	4.468e-01
8	6	8.721e-01	8.000e-01	5.385e-01	5.385e-01	5.000e-01
8	7	1.211e+00	6.923e-01	6.774e-01	6.774e-01	6.774e-01
8	8	1.337e+00	8.644e-01	8.644e-01	8.367e-01	7.750e-01
8	9	nan	nan	nan	nan	1.161e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	9.535e-01	8.140e-01	8.140e-01
9	2	nan	8.488e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.035e+00	6.047e-01	6.047e-01	5.000e-01	5.000e-01
9	4	7.209e-01	6.860e-01	5.581e-01	5.000e-01	5.000e-01
9	5	9.070e-01	8.140e-01	8.140e-01	7.113e-01	6.754e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.023e+00	9.884e-01	9.884e-01	9.535e-01	8.553e-01
9	8	1.140e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	1.216e+00
