x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	6.977e-01	6.977e-01	6.744e-01	3.140e-01
5	3	nan	nan	7.791e-01	2.222e-01	1.596e-01
5	4	nan	3.023e-01	2.442e-01	2.442e-01	1.939e-01
5	5	9.767e-01	5.231e-01	5.231e-01	3.617e-01	1.047e-01
5	6	7.442e-01	4.592e-01	4.592e-01	3.878e-01	3.824e-01
5	7	nan	7.304e-01	6.064e-01	6.064e-01	5.890e-01
5	8	nan	8.693e-01	6.330e-01	6.330e-01	6.330e-01
5	9	nan	nan	nan	1.076e+00	9.250e-01
6	0	nan	1.233e+00	1.233e+00	1.233e+00	1.017e+00
6	1	9.302e-01	9.302e-01	7.442e-01	7.442e-01	7.442e-01
6	2	nan	4.808e-01	4.808e-01	4.808e-01	4.792e-01
6	3	nan	5.543e-01	4.107e-01	3.605e-01	3.140e-01
6	4	9.783e-01	5.349e-01	2.558e-01	2.442e-01	2.093e-01
6	5	nan	5.000e-01	3.837e-01	3.438e-01	2.800e-01
6	6	6.692e-01	3.488e-01	3.488e-01	3.488e-01	3.488e-01
6	7	1.086e+00	6.037e-01	6.037e-01	5.698e-01	5.455e-01
6	8	nan	8.862e-01	7.255e-01	6.818e-01	6.818e-01
6	9	nan	nan	9.307e-01	8.931e-01	8.931e-01
7	0	nan	nan	nan	nan	nan
7	1	nan	7.442e-01	7.442e-01	7.442e-01	7.442e-01
7	2	nan	7.442e-01	5.093e-01	4.535e-01	4.535e-01
7	3	8.953e-01	5.652e-01	3.889e-01	3.721e-01	3.721e-01
7	4	5.814e-01	4.778e-01	4.444e-01	4.444e-01	3.372e-01
7	5	9.302e-01	4.333e-01	4.186e-01	3.400e-01	3.400e-01
7	6	1.023e+00	4.750e-01	4.615e-01	4.615e-01	4.038e-01
7	7	nan	6.667e-01	6.429e-01	6.111e-01	5.616e-01
7	8	1.190e+00	8.467e-01	7.087e-01	7.087e-01	7.087e-01
7	9	nan	1.027e+00	1.027e+00	9.590e-01	9.590e-01
8	0	nan	nan	nan	nan	1.360e+00
8	1	nan	8.721e-01	7.674e-01	7.674e-01	7.674e-01
8	2	9.186e-01	9.070e-01	7.442e-01	7.442e-01	7.442e-01
8	3	1.035e+00	5.465e-01	5.116e-01	4.070e-01	4.070e-01
8	4	9.186e-01	4.651e-01	4.651e-01	4.651e-01	4.000e-01
8	5	7.791e-01	5.638e-01	4.419e-01	4.419e-01	4.419e-01
8	6	9.651e-01	6.727e-01	5.465e-01	5.465e-01	5.465e-01
8	7	1.221e+00	7.965e-01	6.866e-01	6.765e-01	6.765e-01
8	8	1.224e+00	9.583e-01	9.583e-01	9.204e-01	8.248e-01
8	9	nan	nan	1.034e+00	1.027e+00	1.027e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	9.535e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	5.465e-01	5.465e-01	5.465e-01
9	3	1.000e+00	5.000e-01	5.000e-01	4.535e-01	4.535e-01
9	4	6.628e-01	5.581e-01	4.651e-01	4.651e-01	4.651e-01
9	5	9.070e-01	8.140e-01	6.395e-01	6.395e-01	6.395e-01
9	6	1.000e+00	8.721e-01	8.721e-01	8.721e-01	8.448e-01
9	7	1.035e+00	9.535e-01	9.026e-01	7.865e-01	7.865e-01
9	8	nan	1.128e+00	1.128e+00	1.098e+00	8.217e-01
9	9	nan	nan	nan	nan	nan
