x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	3.605e-01	3.140e-01	3.140e-01	3.140e-01
5	3	nan	7.791e-01	2.549e-01	1.915e-01	1.444e-01
5	4	nan	6.977e-01	3.023e-01	1.047e-01	1.047e-01
5	5	1.128e+00	2.778e-01	5.556e-02	4.651e-02	4.651e-02
5	6	9.767e-01	3.981e-01	2.553e-01	1.512e-01	9.574e-02
5	7	nan	6.076e-01	5.379e-01	5.379e-01	3.942e-01
5	8	nan	7.791e-01	7.296e-01	5.833e-01	5.833e-01
5	9	nan	nan	1.046e+00	1.046e+00	8.791e-01
6	0	nan	nan	1.151e+00	1.078e+00	1.078e+00
6	1	nan	7.674e-01	7.674e-01	7.674e-01	7.674e-01
6	2	nan	7.209e-01	7.209e-01	3.721e-01	3.721e-01
6	3	5.698e-01	5.222e-01	3.256e-01	3.140e-01	2.333e-01
6	4	nan	2.558e-01	2.558e-01	2.347e-01	1.444e-01
6	5	7.768e-01	3.509e-01	2.093e-01	1.047e-01	8.889e-02
6	6	nan	5.259e-01	2.791e-01	1.000e-01	1.000e-01
6	7	8.602e-01	6.294e-01	5.962e-01	5.174e-01	5.174e-01
6	8	1.140e+00	8.193e-01	7.026e-01	7.026e-01	6.892e-01
6	9	nan	1.046e+00	8.719e-01	8.719e-01	8.719e-01
7	0	nan	1.453e+00	1.453e+00	8.605e-01	8.605e-01
7	1	nan	8.256e-01	7.442e-01	6.395e-01	6.395e-01
7	2	nan	7.326e-01	5.814e-01	5.233e-01	5.116e-01
7	3	7.093e-01	6.512e-01	3.721e-01	3.605e-01	3.140e-01
7	4	5.930e-01	3.140e-01	3.140e-01	2.209e-01	2.209e-01
7	5	6.628e-01	4.200e-01	4.200e-01	3.256e-01	2.674e-01
7	6	1.294e+00	5.319e-01	3.333e-01	3.333e-01	3.333e-01
7	7	1.114e+00	7.153e-01	5.676e-01	5.676e-01	5.676e-01
7	8	nan	8.929e-01	6.835e-01	6.835e-01	6.835e-01
7	9	nan	nan	1.000e+00	1.000e+00	9.636e-01
8	0	nan	nan	9.302e-01	9.302e-01	9.302e-01
8	1	8.837e-01	8.140e-01	7.326e-01	7.326e-01	7.326e-01
8	2	nan	8.256e-01	5.093e-01	5.093e-01	5.093e-01
8	3	1.035e+00	5.465e-01	3.140e-01	3.140e-01	3.140e-01
8	4	nan	6.809e-01	3.140e-01	3.023e-01	3.023e-01
8	5	nan	4.535e-01	4.535e-01	4.535e-01	4.535e-01
8	6	6.863e-01	6.863e-01	5.444e-01	5.278e-01	5.278e-01
8	7	1.058e+00	8.729e-01	6.914e-01	6.914e-01	6.914e-01
8	8	nan	1.017e+00	9.375e-01	9.179e-01	8.932e-01
8	9	nan	nan	1.112e+00	1.112e+00	1.072e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	9.535e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.860e-01	6.860e-01	6.860e-01
9	3	1.035e+00	6.512e-01	5.000e-01	5.000e-01	5.000e-01
9	4	7.326e-01	5.698e-01	5.000e-01	5.000e-01	5.000e-01
9	5	9.070e-01	8.140e-01	6.058e-01	6.058e-01	4.186e-01
9	6	1.047e+00	8.721e-01	8.721e-01	6.058e-01	6.058e-01
9	7	1.035e+00	1.023e+00	1.023e+00	1.000e+00	9.884e-01
9	8	1.174e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	1.592e+00
