x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	1.179e+00	6.744e-01	3.140e-01	3.140e-01
5	3	nan	2.093e-01	1.977e-01	1.977e-01	1.977e-01
5	4	nan	3.721e-01	1.395e-01	1.111e-01	1.111e-01
5	5	nan	5.233e-01	5.233e-01	3.605e-01	2.667e-01
5	6	8.953e-01	3.039e-01	1.887e-01	1.887e-01	1.809e-01
5	7	nan	6.545e-01	5.200e-01	5.063e-01	5.063e-01
5	8	nan	8.353e-01	7.500e-01	7.238e-01	7.030e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	1.181e+00	1.181e+00
6	1	nan	9.302e-01	8.140e-01	7.907e-01	7.674e-01
6	2	7.674e-01	7.093e-01	5.000e-01	5.000e-01	5.000e-01
6	3	nan	2.442e-01	2.442e-01	2.442e-01	2.442e-01
6	4	nan	4.302e-01	2.791e-01	2.326e-01	1.744e-01
6	5	3.721e-01	3.605e-01	3.605e-01	3.605e-01	3.605e-01
6	6	7.115e-01	6.061e-01	2.653e-01	2.333e-01	2.333e-01
6	7	nan	5.821e-01	5.597e-01	5.137e-01	5.137e-01
6	8	nan	7.404e-01	6.143e-01	6.143e-01	6.143e-01
6	9	nan	1.064e+00	1.064e+00	9.343e-01	9.109e-01
7	0	nan	nan	8.605e-01	8.605e-01	8.605e-01
7	1	nan	7.674e-01	7.326e-01	7.326e-01	7.326e-01
7	2	nan	7.209e-01	5.500e-01	5.500e-01	5.500e-01
7	3	6.047e-01	5.465e-01	5.313e-01	3.721e-01	3.605e-01
7	4	7.791e-01	2.093e-01	2.093e-01	2.093e-01	2.093e-01
7	5	5.930e-01	5.233e-01	4.800e-01	4.300e-01	4.239e-01
7	6	5.192e-01	5.000e-01	3.431e-01	3.431e-01	3.431e-01
7	7	1.086e+00	7.051e-01	6.508e-01	5.946e-01	5.563e-01
7	8	1.279e+00	8.598e-01	8.045e-01	7.438e-01	7.279e-01
7	9	nan	nan	1.031e+00	1.031e+00	1.030e+00
8	0	nan	nan	nan	1.221e+00	9.250e-01
8	1	nan	9.224e-01	8.721e-01	8.721e-01	8.125e-01
8	2	nan	9.070e-01	5.625e-01	5.625e-01	5.625e-01
8	3	1.035e+00	6.744e-01	4.070e-01	4.070e-01	4.070e-01
8	4	nan	3.953e-01	3.953e-01	3.953e-01	3.953e-01
8	5	1.000e+00	4.222e-01	4.222e-01	4.222e-01	4.222e-01
8	6	nan	6.364e-01	6.364e-01	5.847e-01	5.847e-01
8	7	1.198e+00	8.750e-01	7.123e-01	7.123e-01	7.123e-01
8	8	1.103e+00	1.091e+00	8.529e-01	7.992e-01	7.992e-01
8	9	nan	1.171e+00	1.062e+00	1.062e+00	1.036e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.651e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.860e-01	6.860e-01	6.860e-01	6.860e-01
9	3	1.035e+00	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	4	5.116e-01	5.116e-01	5.000e-01	5.000e-01	5.000e-01
9	5	9.070e-01	6.395e-01	6.395e-01	6.395e-01	6.395e-01
9	6	9.535e-01	8.721e-01	8.197e-01	8.197e-01	8.136e-01
9	7	1.023e+00	9.767e-01	9.767e-01	9.535e-01	9.366e-01
9	8	nan	1.140e+00	1.140e+00	1.140e+00	1.108e+00
9	9	nan	nan	nan	nan	nan
