x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	1.977e-01	1.977e-01	1.837e-01	1.489e-01
5	4	nan	1.628e-01	1.628e-01	1.111e-01	1.111e-01
5	5	nan	1.047e-01	9.302e-02	4.444e-02	4.444e-02
5	6	7.901e-01	4.898e-01	2.245e-01	8.511e-02	8.511e-02
5	7	nan	6.629e-01	5.679e-01	5.679e-01	4.032e-01
5	8	nan	8.129e-01	7.707e-01	7.707e-01	6.869e-01
5	9	nan	nan	nan	nan	9.416e-01
6	0	nan	nan	nan	nan	1.151e+00
6	1	nan	8.704e-01	7.674e-01	6.977e-01	6.977e-01
6	2	nan	7.674e-01	7.093e-01	6.977e-01	6.977e-01
6	3	8.488e-01	2.667e-01	2.667e-01	2.444e-01	2.326e-01
6	4	nan	1.744e-01	1.744e-01	1.744e-01	1.744e-01
6	5	3.488e-01	3.488e-01	8.889e-02	8.889e-02	8.889e-02
6	6	nan	5.085e-01	5.000e-01	2.111e-01	1.383e-01
6	7	8.427e-01	5.833e-01	5.000e-01	5.000e-01	5.000e-01
6	8	nan	7.704e-01	7.302e-01	7.302e-01	7.302e-01
6	9	nan	nan	nan	nan	9.036e-01
7	0	nan	9.274e-01	9.274e-01	9.274e-01	8.605e-01
7	1	8.256e-01	7.674e-01	7.674e-01	6.744e-01	6.744e-01
7	2	nan	6.047e-01	6.047e-01	3.936e-01	3.936e-01
7	3	5.682e-01	2.907e-01	2.907e-01	2.907e-01	2.791e-01
7	4	9.167e-01	3.256e-01	2.442e-01	2.442e-01	2.093e-01
7	5	5.930e-01	5.208e-01	4.825e-01	3.478e-01	1.512e-01
7	6	nan	4.918e-01	3.750e-01	3.750e-01	3.750e-01
7	7	1.183e+00	6.140e-01	6.140e-01	5.294e-01	5.294e-01
7	8	1.096e+00	7.769e-01	7.769e-01	7.602e-01	7.194e-01
7	9	nan	1.114e+00	1.080e+00	1.039e+00	1.017e+00
8	0	nan	nan	9.302e-01	9.302e-01	9.302e-01
8	1	nan	8.372e-01	7.442e-01	7.442e-01	7.442e-01
8	2	nan	5.761e-01	5.761e-01	5.761e-01	5.761e-01
8	3	6.395e-01	6.395e-01	5.455e-01	3.140e-01	3.140e-01
8	4	1.012e+00	5.116e-01	3.953e-01	3.953e-01	3.953e-01
8	5	9.535e-01	5.116e-01	5.116e-01	4.651e-01	4.535e-01
8	6	1.093e+00	5.545e-01	4.818e-01	4.818e-01	4.700e-01
8	7	9.932e-01	6.140e-01	6.140e-01	6.140e-01	5.672e-01
8	8	1.123e+00	7.982e-01	7.982e-01	7.982e-01	7.879e-01
8	9	nan	nan	nan	1.104e+00	1.059e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	1.326e+00	9.535e-01	9.535e-01	9.535e-01	9.535e-01
9	2	nan	6.977e-01	6.860e-01	6.395e-01	6.395e-01
9	3	9.186e-01	6.395e-01	4.651e-01	4.651e-01	4.651e-01
9	4	nan	5.698e-01	4.767e-01	4.767e-01	4.302e-01
9	5	8.140e-01	8.140e-01	6.395e-01	6.395e-01	6.395e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.684e-01	8.684e-01
9	7	1.035e+00	1.023e+00	9.884e-01	9.884e-01	9.074e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	1.395e+00	1.395e+00	1.167e+00	1.139e+00
