x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	7.791e-01	3.023e-01	3.023e-01	2.558e-01	2.558e-01
5	4	nan	3.721e-01	1.860e-01	1.860e-01	1.860e-01
5	5	nan	5.698e-01	4.535e-01	3.830e-01	3.333e-01
5	6	6.977e-01	5.233e-01	5.233e-01	3.900e-01	3.333e-01
5	7	nan	7.500e-01	5.793e-01	4.896e-01	4.896e-01
5	8	nan	8.370e-01	7.197e-01	7.197e-01	7.197e-01
5	9	nan	nan	nan	nan	8.655e-01
6	0	nan	nan	nan	9.417e-01	9.417e-01
6	1	nan	8.140e-01	7.209e-01	7.209e-01	7.209e-01
6	2	nan	7.093e-01	6.860e-01	6.279e-01	3.721e-01
6	3	nan	3.256e-01	3.140e-01	3.140e-01	3.140e-01
6	4	nan	4.419e-01	2.442e-01	2.442e-01	2.326e-01
6	5	nan	3.981e-01	3.646e-01	3.256e-01	3.256e-01
6	6	8.629e-01	4.468e-01	3.966e-01	3.966e-01	3.966e-01
6	7	8.400e-01	5.461e-01	5.461e-01	3.571e-01	3.571e-01
6	8	nan	7.179e-01	7.179e-01	7.179e-01	6.589e-01
6	9	nan	nan	nan	1.027e+00	1.027e+00
7	0	nan	nan	nan	nan	nan
7	1	8.256e-01	6.875e-01	6.875e-01	6.875e-01	5.521e-01
7	2	nan	6.563e-01	5.761e-01	4.651e-01	4.651e-01
7	3	nan	4.186e-01	4.186e-01	3.721e-01	3.721e-01
7	4	6.744e-01	3.953e-01	3.953e-01	3.605e-01	3.140e-01
7	5	5.814e-01	3.913e-01	3.333e-01	3.333e-01	3.333e-01
7	6	1.216e+00	6.300e-01	5.000e-01	5.000e-01	4.340e-01
7	7	1.143e+00	6.731e-01	5.635e-01	5.635e-01	5.635e-01
7	8	nan	8.070e-01	8.023e-01	7.850e-01	7.549e-01
7	9	nan	nan	1.055e+00	1.027e+00	9.436e-01
8	0	nan	nan	1.221e+00	1.221e+00	1.221e+00
8	1	9.302e-01	7.907e-01	7.174e-01	7.174e-01	7.174e-01
8	2	9.186e-01	9.070e-01	8.256e-01	7.558e-01	7.209e-01
8	3	1.081e+00	6.047e-01	4.070e-01	4.070e-01	4.070e-01
8	4	8.673e-01	6.395e-01	5.465e-01	4.651e-01	4.186e-01
8	5	7.791e-01	5.625e-01	5.116e-01	5.116e-01	5.000e-01
8	6	1.302e+00	6.304e-01	5.455e-01	5.455e-01	5.455e-01
8	7	1.267e+00	6.532e-01	6.532e-01	6.532e-01	6.525e-01
8	8	1.122e+00	1.060e+00	1.012e+00	8.838e-01	7.926e-01
8	9	nan	nan	nan	1.105e+00	1.105e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.977e-01	6.860e-01	6.860e-01
9	3	7.674e-01	6.047e-01	5.000e-01	5.000e-01	5.000e-01
9	4	9.302e-01	5.116e-01	5.000e-01	5.000e-01	4.535e-01
9	5	8.605e-01	7.045e-01	6.395e-01	5.581e-01	5.581e-01
9	6	9.767e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.023e+00	9.767e-01	9.767e-01	9.767e-01	9.419e-01
9	8	1.221e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
