x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	6.702e-01	4.186e-01	2.093e-01	2.093e-01
5	4	nan	5.930e-01	4.661e-01	1.512e-01	1.512e-01
5	5	9.302e-01	4.590e-01	1.837e-01	1.837e-01	1.837e-01
5	6	7.935e-01	4.603e-01	3.596e-01	1.224e-01	1.224e-01
5	7	1.204e+00	5.672e-01	5.672e-01	5.672e-01	3.208e-01
5	8	nan	8.130e-01	8.000e-01	7.789e-01	7.308e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	1.267e+00	1.267e+00	1.267e+00	1.202e+00
6	1	nan	8.140e-01	7.558e-01	7.558e-01	7.558e-01
6	2	nan	7.674e-01	4.821e-01	4.821e-01	3.721e-01
6	3	nan	5.521e-01	3.372e-01	3.091e-01	2.558e-01
6	4	nan	3.061e-01	2.442e-01	2.326e-01	1.977e-01
6	5	nan	4.186e-01	3.333e-01	2.830e-01	2.549e-01
6	6	9.000e-01	4.352e-01	4.052e-01	2.358e-01	2.143e-01
6	7	1.271e+00	6.071e-01	4.600e-01	4.600e-01	4.600e-01
6	8	8.321e-01	7.541e-01	7.500e-01	7.402e-01	7.083e-01
6	9	nan	nan	1.073e+00	1.025e+00	1.024e+00
7	0	nan	nan	nan	nan	1.233e+00
7	1	nan	9.286e-01	9.286e-01	8.605e-01	7.674e-01
7	2	1.214e+00	1.119e+00	5.455e-01	5.455e-01	4.651e-01
7	3	1.174e+00	5.455e-01	5.455e-01	3.605e-01	3.605e-01
7	4	5.581e-01	5.000e-01	5.000e-01	3.140e-01	3.140e-01
7	5	5.455e-01	3.913e-01	3.587e-01	3.587e-01	3.587e-01
7	6	1.047e+00	4.615e-01	3.846e-01	3.846e-01	3.846e-01
7	7	7.842e-01	6.953e-01	5.965e-01	5.738e-01	5.167e-01
7	8	nan	8.186e-01	7.830e-01	7.830e-01	7.550e-01
7	9	nan	nan	nan	1.009e+00	9.522e-01
8	0	nan	nan	8.721e-01	8.721e-01	8.721e-01
8	1	1.081e+00	8.721e-01	8.721e-01	7.674e-01	7.674e-01
8	2	9.167e-01	7.674e-01	7.093e-01	5.370e-01	5.370e-01
8	3	1.035e+00	5.370e-01	5.370e-01	4.070e-01	4.070e-01
8	4	8.953e-01	4.651e-01	4.651e-01	4.651e-01	4.186e-01
8	5	7.836e-01	4.535e-01	4.535e-01	4.535e-01	4.535e-01
8	6	nan	6.132e-01	5.600e-01	4.074e-01	4.074e-01
8	7	1.205e+00	8.288e-01	7.683e-01	6.829e-01	6.625e-01
8	8	nan	1.065e+00	1.017e+00	8.826e-01	8.115e-01
8	9	nan	nan	nan	1.081e+00	1.066e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	9.535e-01	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.977e-01	6.977e-01	6.860e-01
9	3	1.035e+00	5.930e-01	5.000e-01	5.000e-01	5.000e-01
9	4	8.372e-01	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	5	9.070e-01	6.395e-01	6.395e-01	6.395e-01	4.070e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.500e-01	7.908e-01
9	7	1.023e+00	9.419e-01	9.419e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
