x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	2.674e-01	1.977e-01	1.977e-01	1.977e-01
5	4	1.276e+00	2.907e-01	1.977e-01	1.977e-01	1.395e-01
5	5	nan	3.900e-01	1.923e-01	1.923e-01	1.628e-01
5	6	nan	5.303e-01	2.411e-01	2.000e-01	2.000e-01
5	7	nan	7.407e-01	6.081e-01	5.652e-01	5.652e-01
5	8	nan	8.532e-01	7.527e-01	6.087e-01	6.087e-01
5	9	nan	nan	nan	nan	1.044e+00
6	0	nan	nan	nan	nan	nan
6	1	nan	9.302e-01	8.140e-01	8.140e-01	7.907e-01
6	2	nan	6.860e-01	6.759e-01	6.759e-01	6.759e-01
6	3	7.791e-01	3.605e-01	2.442e-01	2.442e-01	2.442e-01
6	4	nan	2.442e-01	2.442e-01	2.442e-01	1.860e-01
6	5	7.143e-01	4.302e-01	3.500e-01	2.558e-01	2.000e-01
6	6	1.209e+00	3.846e-01	3.000e-01	3.000e-01	3.000e-01
6	7	1.254e+00	6.700e-01	5.743e-01	4.255e-01	4.255e-01
6	8	nan	7.557e-01	7.358e-01	6.714e-01	6.439e-01
6	9	nan	nan	9.624e-01	9.624e-01	9.146e-01
7	0	nan	nan	nan	nan	1.233e+00
7	1	nan	nan	7.791e-01	7.791e-01	7.326e-01
7	2	nan	6.860e-01	4.767e-01	3.333e-01	3.333e-01
7	3	nan	3.023e-01	3.023e-01	3.023e-01	3.023e-01
7	4	9.651e-01	3.140e-01	2.093e-01	2.093e-01	2.093e-01
7	5	7.462e-01	4.432e-01	3.587e-01	1.512e-01	1.512e-01
7	6	nan	4.615e-01	4.615e-01	4.615e-01	3.772e-01
7	7	1.110e+00	6.316e-01	6.316e-01	6.034e-01	5.942e-01
7	8	1.218e+00	7.597e-01	7.597e-01	7.597e-01	7.233e-01
7	9	nan	nan	9.972e-01	9.972e-01	9.913e-01
8	0	nan	nan	1.221e+00	9.302e-01	9.302e-01
8	1	nan	7.791e-01	7.791e-01	7.791e-01	7.791e-01
8	2	1.035e+00	9.070e-01	7.442e-01	7.093e-01	7.093e-01
8	3	6.744e-01	4.651e-01	4.070e-01	4.070e-01	4.070e-01
8	4	nan	5.000e-01	4.651e-01	4.651e-01	4.651e-01
8	5	8.140e-01	5.851e-01	4.688e-01	4.688e-01	4.419e-01
8	6	9.651e-01	7.000e-01	5.918e-01	5.600e-01	5.600e-01
8	7	1.035e+00	6.700e-01	6.700e-01	5.385e-01	5.385e-01
8	8	nan	1.000e+00	8.900e-01	8.384e-01	8.384e-01
8	9	nan	1.066e+00	1.066e+00	1.066e+00	1.066e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	9.651e-01	6.977e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.326e+00	6.395e-01	5.930e-01	5.000e-01	5.000e-01
9	4	1.279e+00	5.116e-01	5.116e-01	5.116e-01	5.116e-01
9	5	8.140e-01	4.535e-01	4.535e-01	4.535e-01	4.070e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.023e+00	9.884e-01	9.884e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	1.500e+00	1.500e+00
