x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	1	nan	9.623e-01	9.623e-01	7.791e-01	7.791e-01
5	2	nan	nan	8.362e-01	3.256e-01	3.256e-01
5	3	nan	2.674e-01	2.674e-01	1.977e-01	1.977e-01
5	4	7.981e-01	2.093e-01	1.860e-01	1.395e-01	1.395e-01
5	5	nan	1.512e-01	1.047e-01	1.000e-01	9.574e-02
5	6	6.333e-01	6.000e-01	1.489e-01	1.489e-01	1.489e-01
5	7	6.379e-01	5.530e-01	5.530e-01	5.195e-01	5.195e-01
5	8	nan	7.840e-01	7.840e-01	7.330e-01	6.633e-01
5	9	nan	nan	nan	9.154e-01	9.154e-01
6	0	nan	nan	nan	nan	9.583e-01
6	1	nan	9.302e-01	7.907e-01	7.558e-01	7.558e-01
6	2	nan	7.209e-01	7.093e-01	3.837e-01	3.837e-01
6	3	7.674e-01	3.256e-01	3.256e-01	3.256e-01	2.442e-01
6	4	nan	2.674e-01	2.674e-01	2.558e-01	1.444e-01
6	5	7.209e-01	4.500e-01	3.750e-01	2.449e-01	1.000e-01
6	6	9.767e-01	5.522e-01	2.447e-01	2.447e-01	2.111e-01
6	7	7.179e-01	6.667e-01	6.463e-01	5.690e-01	5.179e-01
6	8	nan	8.047e-01	6.815e-01	6.815e-01	6.682e-01
6	9	nan	nan	1.098e+00	9.148e-01	9.148e-01
7	0	nan	nan	8.605e-01	8.605e-01	8.605e-01
7	1	nan	9.070e-01	8.605e-01	7.674e-01	7.674e-01
7	2	nan	5.543e-01	5.543e-01	4.767e-01	4.767e-01
7	3	nan	6.047e-01	3.721e-01	3.721e-01	3.721e-01
7	4	4.565e-01	3.372e-01	3.140e-01	3.140e-01	3.140e-01
7	5	6.100e-01	4.884e-01	4.200e-01	3.478e-01	3.478e-01
7	6	1.058e+00	6.349e-01	5.424e-01	3.750e-01	3.750e-01
7	7	nan	6.282e-01	5.897e-01	5.897e-01	5.741e-01
7	8	1.200e+00	8.320e-01	7.582e-01	7.582e-01	7.582e-01
7	9	nan	1.081e+00	1.030e+00	1.030e+00	9.135e-01
8	0	nan	nan	1.395e+00	1.221e+00	8.721e-01
8	1	9.535e-01	8.140e-01	8.140e-01	8.140e-01	7.442e-01
8	2	8.023e-01	7.907e-01	5.729e-01	5.729e-01	5.729e-01
8	3	8.372e-01	6.744e-01	6.356e-01	4.186e-01	4.186e-01
8	4	1.163e+00	6.047e-01	5.349e-01	4.186e-01	4.186e-01
8	5	9.884e-01	6.163e-01	5.000e-01	5.000e-01	5.000e-01
8	6	8.721e-01	5.446e-01	5.446e-01	5.446e-01	5.446e-01
8	7	1.140e+00	7.716e-01	7.348e-01	6.975e-01	6.733e-01
8	8	1.117e+00	1.086e+00	8.471e-01	8.471e-01	8.471e-01
8	9	nan	nan	1.139e+00	1.054e+00	1.054e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	9.419e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.035e+00	5.930e-01	5.000e-01	5.000e-01	5.000e-01
9	4	nan	5.698e-01	5.000e-01	5.000e-01	5.000e-01
9	5	1.012e+00	6.204e-01	6.058e-01	5.729e-01	5.729e-01
9	6	1.000e+00	8.721e-01	8.721e-01	6.754e-01	6.754e-01
9	7	1.035e+00	1.023e+00	1.000e+00	9.474e-01	9.474e-01
9	8	1.267e+00	1.128e+00	1.128e+00	1.127e+00	1.120e+00
9	9	nan	nan	1.628e+00	1.628e+00	1.592e+00
