x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	7.442e-01	3.140e-01	3.140e-01	3.140e-01	3.140e-01
5	3	nan	2.558e-01	2.093e-01	2.093e-01	2.093e-01
5	4	nan	2.907e-01	1.395e-01	1.395e-01	1.395e-01
5	5	nan	6.034e-01	1.979e-01	1.979e-01	1.827e-01
5	6	nan	4.925e-01	2.300e-01	2.300e-01	2.000e-01
5	7	8.387e-01	6.857e-01	5.455e-01	4.355e-01	4.355e-01
5	8	nan	7.913e-01	7.656e-01	7.273e-01	6.209e-01
5	9	nan	nan	nan	nan	9.335e-01
6	0	nan	nan	nan	nan	1.151e+00
6	1	9.419e-01	9.302e-01	9.302e-01	6.771e-01	6.771e-01
6	2	nan	nan	6.279e-01	5.900e-01	5.800e-01
6	3	nan	2.442e-01	2.442e-01	2.442e-01	2.442e-01
6	4	nan	2.442e-01	1.860e-01	1.860e-01	1.860e-01
6	5	9.237e-01	3.837e-01	3.837e-01	3.542e-01	3.488e-01
6	6	4.355e-01	4.355e-01	4.355e-01	3.469e-01	2.255e-01
6	7	8.598e-01	7.131e-01	6.761e-01	6.462e-01	5.797e-01
6	8	nan	7.422e-01	7.021e-01	7.021e-01	6.330e-01
6	9	nan	nan	9.220e-01	9.220e-01	8.974e-01
7	0	nan	8.605e-01	8.605e-01	8.605e-01	8.605e-01
7	1	nan	1.204e+00	8.256e-01	7.674e-01	6.744e-01
7	2	nan	7.326e-01	6.279e-01	5.700e-01	5.521e-01
7	3	6.512e-01	3.605e-01	3.605e-01	3.605e-01	3.605e-01
7	4	9.884e-01	3.256e-01	3.140e-01	3.140e-01	3.140e-01
7	5	7.907e-01	4.651e-01	3.605e-01	3.605e-01	3.488e-01
7	6	1.047e+00	5.426e-01	5.426e-01	4.623e-01	4.340e-01
7	7	nan	6.824e-01	6.824e-01	5.909e-01	5.909e-01
7	8	1.041e+00	7.132e-01	7.132e-01	7.132e-01	6.582e-01
7	9	nan	nan	1.075e+00	1.075e+00	1.023e+00
8	0	nan	nan	nan	nan	1.221e+00
8	1	nan	8.140e-01	8.140e-01	8.140e-01	7.326e-01
8	2	9.070e-01	7.093e-01	5.851e-01	5.851e-01	5.851e-01
8	3	1.058e+00	6.977e-01	6.512e-01	5.465e-01	4.535e-01
8	4	8.953e-01	4.186e-01	4.186e-01	4.186e-01	3.953e-01
8	5	9.535e-01	6.667e-01	6.667e-01	5.698e-01	4.884e-01
8	6	1.188e+00	6.111e-01	4.556e-01	4.556e-01	4.556e-01
8	7	nan	8.211e-01	7.095e-01	7.095e-01	6.119e-01
8	8	nan	8.192e-01	8.192e-01	8.192e-01	8.048e-01
8	9	nan	nan	1.145e+00	1.145e+00	1.052e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	9.651e-01	6.977e-01	5.581e-01	5.581e-01	5.581e-01
9	3	nan	6.395e-01	5.465e-01	5.465e-01	5.000e-01
9	4	nan	4.535e-01	4.535e-01	4.535e-01	4.535e-01
9	5	9.070e-01	8.140e-01	8.140e-01	7.045e-01	6.395e-01
9	6	1.047e+00	8.721e-01	7.632e-01	7.632e-01	7.632e-01
9	7	1.000e+00	9.767e-01	9.767e-01	9.767e-01	9.767e-01
9	8	1.140e+00	1.140e+00	1.128e+00	1.128e+00	1.093e+00
9	9	nan	nan	1.453e+00	1.453e+00	1.453e+00
