x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	7.083e-01	6.736e-01	6.736e-01	6.389e-01
5	4	nan	6.736e-01	6.736e-01	6.736e-01	6.597e-01
5	5	nan	6.597e-01	6.111e-01	6.111e-01	6.111e-01
5	6	nan	6.389e-01	6.389e-01	6.389e-01	6.250e-01
5	7	8.194e-01	7.778e-01	7.222e-01	7.222e-01	7.014e-01
5	8	nan	9.619e-01	9.225e-01	8.922e-01	8.790e-01
5	9	nan	nan	nan	nan	9.712e-01
6	0	nan	7.639e-01	7.639e-01	7.014e-01	7.014e-01
6	1	8.125e-01	7.292e-01	6.875e-01	6.875e-01	6.736e-01
6	2	nan	6.875e-01	6.111e-01	6.111e-01	6.111e-01
6	3	7.639e-01	6.736e-01	5.972e-01	5.972e-01	5.972e-01
6	4	nan	6.597e-01	6.042e-01	5.833e-01	5.625e-01
6	5	nan	5.972e-01	5.833e-01	5.833e-01	5.694e-01
6	6	9.028e-01	6.111e-01	6.111e-01	5.903e-01	5.903e-01
6	7	7.569e-01	7.014e-01	6.944e-01	6.319e-01	6.042e-01
6	8	nan	9.302e-01	9.157e-01	7.569e-01	7.569e-01
6	9	nan	1.024e+00	1.024e+00	9.975e-01	9.952e-01
7	0	nan	8.681e-01	7.569e-01	6.875e-01	6.875e-01
7	1	6.875e-01	6.389e-01	6.319e-01	6.319e-01	6.319e-01
7	2	nan	6.944e-01	6.597e-01	6.389e-01	6.389e-01
7	3	nan	6.875e-01	6.042e-01	6.042e-01	5.833e-01
7	4	6.806e-01	5.764e-01	5.556e-01	5.556e-01	5.556e-01
7	5	7.778e-01	5.903e-01	5.625e-01	5.625e-01	5.625e-01
7	6	6.597e-01	5.903e-01	5.694e-01	5.694e-01	5.347e-01
7	7	7.917e-01	7.014e-01	6.042e-01	5.833e-01	5.833e-01
7	8	nan	8.403e-01	8.403e-01	8.056e-01	7.847e-01
7	9	nan	nan	1.013e+00	9.900e-01	9.900e-01
8	0	nan	nan	nan	8.681e-01	7.708e-01
8	1	nan	7.847e-01	7.361e-01	7.014e-01	7.014e-01
8	2	9.236e-01	7.153e-01	7.153e-01	6.875e-01	6.875e-01
8	3	8.542e-01	6.944e-01	6.528e-01	6.528e-01	6.528e-01
8	4	7.569e-01	6.528e-01	6.389e-01	6.250e-01	6.250e-01
8	5	7.083e-01	6.319e-01	6.042e-01	5.833e-01	5.833e-01
8	6	6.528e-01	6.389e-01	5.625e-01	5.417e-01	5.347e-01
8	7	6.806e-01	6.319e-01	6.319e-01	5.972e-01	5.972e-01
8	8	1.056e+00	8.056e-01	7.569e-01	7.292e-01	7.292e-01
8	9	nan	nan	nan	9.944e-01	9.944e-01
9	0	9.861e-01	9.861e-01	9.861e-01	9.861e-01	9.861e-01
9	1	nan	8.125e-01	8.125e-01	8.125e-01	8.056e-01
9	2	nan	7.708e-01	7.708e-01	7.708e-01	7.708e-01
9	3	8.264e-01	7.292e-01	7.292e-01	7.292e-01	7.292e-01
9	4	7.986e-01	7.569e-01	7.431e-01	7.431e-01	7.431e-01
9	5	8.194e-01	7.292e-01	7.292e-01	7.292e-01	7.292e-01
9	6	7.778e-01	7.083e-01	6.944e-01	6.944e-01	6.944e-01
9	7	7.222e-01	6.597e-01	6.597e-01	6.597e-01	6.597e-01
9	8	8.264e-01	7.569e-01	7.569e-01	7.569e-01	7.569e-01
9	9	nan	nan	nan	nan	1.217e+00
