x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	7.708e-01	7.431e-01	6.736e-01	6.597e-01
5	4	nan	6.944e-01	6.944e-01	6.944e-01	6.528e-01
5	5	nan	6.736e-01	6.181e-01	6.181e-01	5.972e-01
5	6	7.778e-01	6.667e-01	6.458e-01	6.111e-01	6.111e-01
5	7	7.639e-01	7.639e-01	7.500e-01	7.014e-01	7.014e-01
5	8	1.030e+00	9.351e-01	8.889e-01	8.889e-01	8.889e-01
5	9	nan	nan	9.554e-01	9.554e-01	9.554e-01
6	0	nan	nan	6.875e-01	6.875e-01	6.875e-01
6	1	nan	7.917e-01	6.597e-01	6.250e-01	6.250e-01
6	2	nan	6.667e-01	6.319e-01	6.042e-01	5.972e-01
6	3	nan	6.597e-01	5.972e-01	5.972e-01	5.694e-01
6	4	6.597e-01	6.597e-01	5.694e-01	5.694e-01	5.694e-01
6	5	8.264e-01	6.042e-01	5.694e-01	5.694e-01	5.694e-01
6	6	7.014e-01	6.389e-01	5.833e-01	5.833e-01	5.833e-01
6	7	7.431e-01	7.014e-01	6.528e-01	6.181e-01	6.042e-01
6	8	nan	8.687e-01	8.472e-01	8.472e-01	7.847e-01
6	9	nan	1.037e+00	1.037e+00	9.872e-01	9.872e-01
7	0	nan	nan	7.569e-01	7.569e-01	7.569e-01
7	1	7.153e-01	7.153e-01	6.875e-01	6.806e-01	6.736e-01
7	2	nan	6.875e-01	6.875e-01	6.736e-01	6.181e-01
7	3	nan	6.806e-01	5.833e-01	5.833e-01	5.833e-01
7	4	nan	5.833e-01	5.556e-01	5.556e-01	5.556e-01
7	5	7.153e-01	5.764e-01	5.625e-01	5.625e-01	5.625e-01
7	6	7.847e-01	5.764e-01	5.347e-01	5.347e-01	5.347e-01
7	7	6.667e-01	6.458e-01	6.250e-01	5.833e-01	5.833e-01
7	8	nan	8.590e-01	7.708e-01	7.708e-01	7.708e-01
7	9	nan	1.005e+00	1.005e+00	9.565e-01	9.565e-01
8	0	nan	nan	nan	8.958e-01	8.958e-01
8	1	8.125e-01	7.153e-01	7.153e-01	7.153e-01	7.153e-01
8	2	8.056e-01	7.153e-01	7.014e-01	7.014e-01	7.014e-01
8	3	7.917e-01	6.875e-01	6.875e-01	6.875e-01	6.597e-01
8	4	7.500e-01	6.944e-01	6.250e-01	6.250e-01	6.250e-01
8	5	7.083e-01	6.319e-01	5.972e-01	5.833e-01	5.833e-01
8	6	8.056e-01	6.389e-01	6.250e-01	6.111e-01	5.486e-01
8	7	7.431e-01	6.597e-01	6.250e-01	6.250e-01	5.625e-01
8	8	nan	8.056e-01	7.569e-01	7.083e-01	7.083e-01
8	9	nan	nan	nan	1.026e+00	1.014e+00
9	0	9.861e-01	9.861e-01	9.861e-01	9.861e-01	8.958e-01
9	1	nan	8.125e-01	8.125e-01	8.125e-01	8.125e-01
9	2	nan	7.708e-01	7.708e-01	7.708e-01	7.708e-01
9	3	8.125e-01	7.986e-01	7.708e-01	7.708e-01	7.708e-01
9	4	7.847e-01	7.847e-01	7.847e-01	7.569e-01	7.569e-01
9	5	8.264e-01	7.500e-01	7.292e-01	7.292e-01	7.292e-01
9	6	7.222e-01	7.083e-01	6.944e-01	6.944e-01	6.944e-01
9	7	7.292e-01	7.014e-01	6.736e-01	6.597e-01	6.458e-01
9	8	nan	7.500e-01	7.500e-01	7.500e-01	7.500e-01
9	9	nan	nan	nan	nan	nan
