x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	nan	7.083e-01	7.014e-01	6.736e-01
5	3	nan	nan	7.014e-01	6.667e-01	6.389e-01
5	4	nan	6.736e-01	6.736e-01	6.042e-01	6.042e-01
5	5	7.639e-01	6.806e-01	6.389e-01	6.389e-01	5.694e-01
5	6	8.056e-01	6.250e-01	6.250e-01	6.250e-01	6.250e-01
5	7	9.227e-01	8.056e-01	7.500e-01	7.500e-01	7.083e-01
5	8	nan	9.110e-01	8.750e-01	8.611e-01	8.538e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	9.792e-01	9.792e-01	9.792e-01	7.014e-01
6	1	8.056e-01	7.222e-01	7.222e-01	7.222e-01	6.736e-01
6	2	7.083e-01	7.083e-01	6.250e-01	6.250e-01	6.250e-01
6	3	6.944e-01	6.875e-01	6.389e-01	6.389e-01	5.972e-01
6	4	nan	6.667e-01	5.972e-01	5.903e-01	5.833e-01
6	5	6.389e-01	5.903e-01	5.903e-01	5.694e-01	5.556e-01
6	6	nan	5.833e-01	5.694e-01	5.278e-01	5.278e-01
6	7	9.550e-01	6.944e-01	6.806e-01	6.806e-01	6.111e-01
6	8	nan	8.889e-01	8.194e-01	7.917e-01	7.917e-01
6	9	nan	nan	nan	1.035e+00	9.973e-01
7	0	nan	nan	7.292e-01	7.153e-01	7.153e-01
7	1	nan	7.222e-01	6.875e-01	6.875e-01	6.875e-01
7	2	nan	6.875e-01	6.389e-01	6.389e-01	6.389e-01
7	3	6.806e-01	6.736e-01	6.528e-01	6.319e-01	6.042e-01
7	4	nan	6.319e-01	5.903e-01	5.764e-01	5.764e-01
7	5	7.986e-01	6.111e-01	5.903e-01	5.556e-01	5.417e-01
7	6	6.944e-01	6.389e-01	5.764e-01	5.347e-01	5.208e-01
7	7	7.292e-01	6.250e-01	5.903e-01	5.903e-01	5.903e-01
7	8	8.264e-01	7.639e-01	7.639e-01	7.639e-01	7.222e-01
7	9	nan	1.076e+00	1.048e+00	1.038e+00	9.872e-01
8	0	nan	nan	nan	8.958e-01	7.708e-01
8	1	nan	7.500e-01	7.014e-01	7.014e-01	7.014e-01
8	2	8.056e-01	7.153e-01	7.014e-01	7.014e-01	7.014e-01
8	3	8.542e-01	6.736e-01	6.597e-01	6.597e-01	6.597e-01
8	4	7.639e-01	6.597e-01	6.597e-01	6.528e-01	6.250e-01
8	5	8.056e-01	7.083e-01	5.972e-01	5.972e-01	5.972e-01
8	6	7.222e-01	6.181e-01	5.833e-01	5.417e-01	5.417e-01
8	7	9.241e-01	6.389e-01	6.250e-01	6.250e-01	6.042e-01
8	8	nan	7.500e-01	7.361e-01	7.361e-01	7.361e-01
8	9	nan	nan	nan	nan	1.014e+00
9	0	9.861e-01	8.958e-01	8.958e-01	8.958e-01	8.958e-01
9	1	nan	nan	8.056e-01	8.056e-01	8.056e-01
9	2	nan	7.708e-01	7.708e-01	7.708e-01	7.708e-01
9	3	8.194e-01	7.986e-01	7.708e-01	7.708e-01	7.708e-01
9	4	7.986e-01	7.847e-01	7.847e-01	7.569e-01	7.292e-01
9	5	7.778e-01	7.292e-01	7.292e-01	7.292e-01	7.292e-01
9	6	7.778e-01	7.083e-01	7.083e-01	7.083e-01	7.014e-01
9	7	7.361e-01	6.597e-01	6.597e-01	6.597e-01	6.597e-01
9	8	8.403e-01	7.917e-01	7.778e-01	7.500e-01	7.500e-01
9	9	nan	nan	nan	nan	nan
