x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	6.806e-01	6.806e-01	6.528e-01	6.528e-01
5	4	nan	6.528e-01	6.528e-01	6.528e-01	6.319e-01
5	5	nan	6.736e-01	6.181e-01	6.181e-01	6.181e-01
5	6	7.847e-01	6.875e-01	6.597e-01	6.333e-01	6.333e-01
5	7	1.104e+00	6.944e-01	6.944e-01	6.944e-01	6.944e-01
5	8	1.103e+00	8.958e-01	8.656e-01	8.656e-01	8.656e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	7.778e-01	7.014e-01
6	1	nan	7.361e-01	7.292e-01	6.806e-01	6.319e-01
6	2	nan	7.083e-01	6.319e-01	6.319e-01	6.250e-01
6	3	nan	7.431e-01	6.250e-01	5.972e-01	5.972e-01
6	4	nan	6.597e-01	6.042e-01	5.764e-01	5.764e-01
6	5	7.083e-01	5.903e-01	5.833e-01	5.833e-01	5.833e-01
6	6	6.875e-01	5.833e-01	5.833e-01	5.833e-01	5.694e-01
6	7	8.737e-01	6.458e-01	6.458e-01	6.458e-01	6.319e-01
6	8	9.643e-01	9.015e-01	8.654e-01	8.654e-01	7.708e-01
6	9	nan	nan	1.031e+00	1.017e+00	9.732e-01
7	0	nan	7.639e-01	7.292e-01	6.875e-01	6.875e-01
7	1	nan	7.222e-01	6.875e-01	6.875e-01	6.458e-01
7	2	8.264e-01	6.458e-01	6.458e-01	6.319e-01	6.250e-01
7	3	7.292e-01	6.875e-01	6.042e-01	6.042e-01	5.833e-01
7	4	6.736e-01	5.764e-01	5.764e-01	5.625e-01	5.625e-01
7	5	nan	5.903e-01	5.764e-01	5.556e-01	5.486e-01
7	6	7.153e-01	5.833e-01	5.764e-01	5.764e-01	5.694e-01
7	7	8.387e-01	7.014e-01	6.250e-01	6.250e-01	6.111e-01
7	8	nan	7.569e-01	7.569e-01	7.569e-01	7.569e-01
7	9	nan	nan	1.009e+00	1.008e+00	9.926e-01
8	0	nan	nan	7.500e-01	7.500e-01	7.431e-01
8	1	nan	7.014e-01	7.014e-01	7.014e-01	7.014e-01
8	2	8.194e-01	7.222e-01	7.222e-01	7.014e-01	7.014e-01
8	3	8.542e-01	6.944e-01	6.736e-01	6.736e-01	6.667e-01
8	4	8.403e-01	7.500e-01	6.528e-01	6.389e-01	6.389e-01
8	5	7.361e-01	6.528e-01	6.250e-01	6.111e-01	5.833e-01
8	6	7.639e-01	5.764e-01	5.764e-01	5.764e-01	5.764e-01
8	7	7.153e-01	6.389e-01	6.389e-01	6.250e-01	6.250e-01
8	8	1.126e+00	8.194e-01	7.778e-01	7.222e-01	6.944e-01
8	9	nan	nan	1.095e+00	9.954e-01	9.954e-01
9	0	9.861e-01	8.542e-01	8.542e-01	8.542e-01	8.542e-01
9	1	nan	8.125e-01	8.125e-01	8.125e-01	8.125e-01
9	2	nan	7.778e-01	7.778e-01	7.778e-01	7.778e-01
9	3	8.611e-01	7.986e-01	7.986e-01	7.986e-01	7.708e-01
9	4	8.125e-01	7.639e-01	7.639e-01	7.083e-01	7.083e-01
9	5	7.778e-01	7.708e-01	7.569e-01	7.361e-01	7.361e-01
9	6	7.361e-01	7.222e-01	7.222e-01	6.944e-01	6.944e-01
9	7	8.333e-01	7.222e-01	6.597e-01	6.597e-01	6.597e-01
9	8	7.500e-01	7.500e-01	7.500e-01	7.500e-01	7.500e-01
9	9	nan	nan	nan	nan	nan
