x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	3.488e-01	1.977e-01	1.977e-01	1.977e-01
5	4	nan	1.395e-01	1.395e-01	1.395e-01	1.395e-01
5	5	nan	5.462e-01	4.328e-01	4.328e-01	4.328e-01
5	6	nan	3.833e-01	3.833e-01	2.759e-01	2.672e-01
5	7	1.105e+00	4.032e-01	4.032e-01	4.032e-01	3.966e-01
5	8	7.852e-01	7.852e-01	7.727e-01	7.432e-01	6.389e-01
5	9	nan	nan	nan	1.048e+00	1.048e+00
6	0	nan	nan	1.209e+00	1.151e+00	1.151e+00
6	1	1.110e+00	9.419e-01	9.302e-01	9.302e-01	8.561e-01
6	2	nan	7.209e-01	6.047e-01	5.417e-01	3.721e-01
6	3	nan	5.729e-01	3.140e-01	3.140e-01	3.140e-01
6	4	nan	2.558e-01	2.558e-01	2.558e-01	2.558e-01
6	5	9.651e-01	5.114e-01	4.537e-01	4.205e-01	3.605e-01
6	6	6.833e-01	4.340e-01	4.340e-01	3.387e-01	2.917e-01
6	7	nan	6.625e-01	5.086e-01	4.569e-01	3.594e-01
6	8	nan	7.897e-01	7.333e-01	7.333e-01	6.321e-01
6	9	nan	1.073e+00	9.610e-01	9.610e-01	9.610e-01
7	0	nan	nan	1.163e+00	1.163e+00	1.151e+00
7	1	nan	6.744e-01	6.744e-01	6.744e-01	6.744e-01
7	2	1.016e+00	5.455e-01	5.455e-01	5.455e-01	5.455e-01
7	3	nan	5.814e-01	5.536e-01	4.651e-01	3.721e-01
7	4	6.395e-01	4.818e-01	4.419e-01	4.070e-01	3.140e-01
7	5	8.140e-01	4.186e-01	4.186e-01	4.186e-01	4.186e-01
7	6	9.767e-01	5.593e-01	4.608e-01	4.057e-01	4.057e-01
7	7	1.161e+00	6.765e-01	6.610e-01	6.271e-01	5.948e-01
7	8	nan	8.170e-01	7.892e-01	7.892e-01	7.723e-01
7	9	nan	1.054e+00	1.054e+00	1.018e+00	8.713e-01
8	0	nan	nan	8.721e-01	8.721e-01	8.721e-01
8	1	9.651e-01	7.326e-01	7.326e-01	7.326e-01	7.326e-01
8	2	9.070e-01	5.778e-01	5.778e-01	5.778e-01	5.444e-01
8	3	9.302e-01	5.778e-01	5.581e-01	4.767e-01	4.767e-01
8	4	1.000e+00	4.651e-01	4.651e-01	4.535e-01	3.953e-01
8	5	8.030e-01	5.465e-01	4.778e-01	4.070e-01	3.953e-01
8	6	8.837e-01	7.388e-01	6.154e-01	5.614e-01	4.821e-01
8	7	1.017e+00	8.441e-01	6.140e-01	6.102e-01	5.965e-01
8	8	nan	1.048e+00	8.724e-01	8.492e-01	8.492e-01
8	9	nan	1.086e+00	1.086e+00	1.086e+00	1.033e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.860e-01	6.860e-01	6.860e-01
9	3	1.035e+00	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	4	nan	6.860e-01	5.116e-01	5.000e-01	5.000e-01
9	5	9.070e-01	8.140e-01	6.395e-01	6.395e-01	6.395e-01
9	6	9.535e-01	8.721e-01	8.721e-01	8.721e-01	8.710e-01
9	7	1.023e+00	9.767e-01	9.767e-01	9.767e-01	9.767e-01
9	8	1.140e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
