x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.442e-01	7.442e-01	7.442e-01	7.442e-01
5	3	nan	7.791e-01	6.512e-01	5.930e-01	1.444e-01
5	4	nan	2.209e-01	1.977e-01	1.047e-01	1.047e-01
5	5	6.744e-01	1.047e-01	1.047e-01	4.651e-02	4.651e-02
5	6	9.651e-01	4.672e-01	2.000e-01	1.744e-01	9.574e-02
5	7	nan	6.319e-01	5.000e-01	5.000e-01	4.932e-01
5	8	nan	8.759e-01	7.819e-01	7.806e-01	6.176e-01
5	9	nan	nan	nan	nan	9.236e-01
6	0	nan	nan	1.151e+00	1.151e+00	1.151e+00
6	1	9.302e-01	7.791e-01	6.563e-01	6.563e-01	6.563e-01
6	2	nan	7.674e-01	3.889e-01	3.704e-01	3.704e-01
6	3	nan	2.326e-01	2.326e-01	2.326e-01	2.326e-01
6	4	nan	4.302e-01	1.744e-01	1.744e-01	1.744e-01
6	5	nan	3.426e-01	3.426e-01	2.558e-01	9.302e-02
6	6	nan	2.941e-01	2.941e-01	2.653e-01	2.589e-01
6	7	nan	7.121e-01	3.571e-01	3.571e-01	3.571e-01
6	8	nan	8.697e-01	7.637e-01	6.544e-01	6.544e-01
6	9	nan	1.025e+00	1.025e+00	1.025e+00	1.025e+00
7	0	nan	1.256e+00	8.605e-01	8.605e-01	8.605e-01
7	1	nan	6.279e-01	6.279e-01	6.279e-01	6.279e-01
7	2	nan	5.814e-01	5.814e-01	5.814e-01	4.535e-01
7	3	5.814e-01	5.000e-01	5.000e-01	3.256e-01	2.791e-01
7	4	6.163e-01	3.140e-01	2.326e-01	2.326e-01	2.326e-01
7	5	8.256e-01	4.100e-01	3.600e-01	3.600e-01	3.519e-01
7	6	1.139e+00	4.271e-01	4.043e-01	4.043e-01	4.043e-01
7	7	nan	7.177e-01	6.694e-01	5.948e-01	5.804e-01
7	8	nan	8.526e-01	7.255e-01	7.252e-01	6.436e-01
7	9	nan	nan	1.032e+00	8.989e-01	8.989e-01
8	0	nan	nan	1.213e+00	1.204e+00	1.204e+00
8	1	nan	8.372e-01	7.442e-01	7.442e-01	7.442e-01
8	2	9.070e-01	7.093e-01	7.093e-01	7.093e-01	5.930e-01
8	3	7.907e-01	6.512e-01	3.488e-01	3.488e-01	3.023e-01
8	4	6.860e-01	3.953e-01	3.953e-01	3.953e-01	3.140e-01
8	5	9.535e-01	5.930e-01	5.000e-01	5.000e-01	4.792e-01
8	6	1.058e+00	7.667e-01	6.111e-01	6.111e-01	5.093e-01
8	7	1.217e+00	8.841e-01	6.513e-01	6.513e-01	6.250e-01
8	8	nan	9.690e-01	8.649e-01	8.529e-01	8.529e-01
8	9	nan	nan	nan	nan	1.033e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.651e-01	9.651e-01	9.535e-01	9.535e-01
9	2	nan	6.977e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.035e+00	8.372e-01	5.000e-01	5.000e-01	5.000e-01
9	4	nan	5.465e-01	5.465e-01	5.465e-01	5.465e-01
9	5	9.070e-01	4.070e-01	4.070e-01	4.070e-01	4.070e-01
9	6	8.721e-01	8.721e-01	8.721e-01	8.721e-01	6.967e-01
9	7	1.023e+00	9.419e-01	9.419e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
