x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	1	nan	1.198e+00	1.198e+00	7.791e-01	7.791e-01
5	2	nan	6.744e-01	3.140e-01	3.140e-01	3.140e-01
5	3	nan	6.395e-01	2.558e-01	1.977e-01	1.489e-01
5	4	nan	2.093e-01	1.860e-01	1.860e-01	1.163e-01
5	5	6.759e-01	5.100e-01	5.100e-01	5.100e-01	2.551e-01
5	6	nan	5.357e-01	5.357e-01	4.130e-01	2.333e-01
5	7	nan	7.458e-01	4.853e-01	4.853e-01	4.853e-01
5	8	nan	8.317e-01	7.409e-01	7.409e-01	7.330e-01
5	9	nan	nan	nan	nan	1.015e+00
6	0	nan	1.181e+00	1.181e+00	1.127e+00	1.127e+00
6	1	nan	8.140e-01	8.140e-01	8.140e-01	7.674e-01
6	2	nan	7.209e-01	7.093e-01	6.977e-01	6.977e-01
6	3	nan	6.163e-01	3.140e-01	2.442e-01	2.326e-01
6	4	nan	2.326e-01	2.326e-01	2.326e-01	1.860e-01
6	5	nan	6.136e-01	5.000e-01	3.605e-01	9.302e-02
6	6	1.047e+00	5.000e-01	4.896e-01	4.896e-01	4.896e-01
6	7	7.465e-01	6.357e-01	4.452e-01	4.375e-01	4.375e-01
6	8	nan	7.624e-01	7.624e-01	7.216e-01	7.216e-01
6	9	nan	9.581e-01	9.434e-01	9.434e-01	9.434e-01
7	0	nan	nan	nan	1.333e+00	1.291e+00
7	1	nan	1.244e+00	8.140e-01	7.674e-01	7.674e-01
7	2	nan	6.721e-01	6.721e-01	4.535e-01	4.535e-01
7	3	nan	5.233e-01	3.605e-01	3.605e-01	3.605e-01
7	4	5.814e-01	4.535e-01	4.535e-01	3.140e-01	3.140e-01
7	5	7.907e-01	4.545e-01	3.587e-01	3.587e-01	3.587e-01
7	6	9.767e-01	5.446e-01	5.446e-01	4.674e-01	4.674e-01
7	7	nan	6.786e-01	6.016e-01	6.016e-01	6.016e-01
7	8	1.535e+00	8.696e-01	7.761e-01	7.708e-01	7.363e-01
7	9	nan	1.091e+00	9.375e-01	9.375e-01	9.375e-01
8	0	nan	nan	nan	nan	1.221e+00
8	1	nan	8.140e-01	8.023e-01	7.674e-01	7.674e-01
8	2	nan	7.674e-01	5.851e-01	5.851e-01	5.851e-01
8	3	nan	7.791e-01	5.333e-01	4.535e-01	3.605e-01
8	4	7.500e-01	4.070e-01	4.070e-01	4.070e-01	4.070e-01
8	5	9.535e-01	4.651e-01	4.535e-01	4.535e-01	4.419e-01
8	6	1.023e+00	6.413e-01	6.413e-01	6.413e-01	5.357e-01
8	7	1.167e+00	8.194e-01	7.563e-01	6.597e-01	6.597e-01
8	8	nan	1.081e+00	9.697e-01	8.684e-01	8.684e-01
8	9	nan	nan	1.140e+00	1.140e+00	1.073e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	8.140e-01	8.140e-01	7.326e-01
9	2	nan	6.977e-01	6.977e-01	6.395e-01	6.395e-01
9	3	nan	4.535e-01	4.535e-01	4.535e-01	4.535e-01
9	4	7.442e-01	5.698e-01	5.116e-01	5.116e-01	5.000e-01
9	5	4.651e-01	4.651e-01	4.651e-01	4.651e-01	4.070e-01
9	6	1.047e+00	8.721e-01	8.721e-01	7.404e-01	7.404e-01
9	7	1.023e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
