x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.442e-01	7.442e-01	3.140e-01	3.140e-01
5	3	nan	1.143e+00	2.674e-01	2.093e-01	1.977e-01
5	4	nan	5.349e-01	1.977e-01	1.977e-01	1.977e-01
5	5	6.889e-01	5.463e-01	4.016e-01	2.115e-01	2.115e-01
5	6	1.278e+00	5.889e-01	5.397e-01	2.900e-01	2.900e-01
5	7	8.724e-01	8.042e-01	5.274e-01	5.274e-01	5.274e-01
5	8	nan	8.152e-01	7.261e-01	6.963e-01	6.963e-01
5	9	nan	nan	nan	1.068e+00	9.381e-01
6	0	nan	nan	nan	nan	8.871e-01
6	1	nan	9.302e-01	9.302e-01	7.442e-01	7.442e-01
6	2	nan	6.848e-01	6.848e-01	6.848e-01	6.848e-01
6	3	nan	3.721e-01	3.605e-01	3.605e-01	3.372e-01
6	4	4.302e-01	4.302e-01	2.674e-01	2.326e-01	1.977e-01
6	5	1.047e+00	5.446e-01	4.302e-01	4.302e-01	3.488e-01
6	6	5.821e-01	5.352e-01	5.352e-01	5.278e-01	3.276e-01
6	7	1.098e+00	7.065e-01	6.045e-01	5.308e-01	5.093e-01
6	8	nan	7.611e-01	7.475e-01	6.964e-01	6.964e-01
6	9	nan	1.084e+00	9.384e-01	9.384e-01	9.384e-01
7	0	nan	nan	nan	1.250e+00	1.183e+00
7	1	nan	7.674e-01	5.417e-01	5.417e-01	5.417e-01
7	2	nan	5.116e-01	5.116e-01	4.651e-01	4.651e-01
7	3	6.744e-01	4.808e-01	3.721e-01	3.605e-01	3.605e-01
7	4	nan	3.140e-01	3.140e-01	3.140e-01	3.140e-01
7	5	6.400e-01	4.302e-01	4.302e-01	4.302e-01	3.488e-01
7	6	9.767e-01	5.278e-01	5.278e-01	4.655e-01	4.135e-01
7	7	1.044e+00	7.344e-01	6.337e-01	6.337e-01	4.537e-01
7	8	nan	8.972e-01	7.813e-01	7.475e-01	7.194e-01
7	9	nan	nan	1.045e+00	1.045e+00	1.000e+00
8	0	nan	nan	1.221e+00	1.221e+00	1.221e+00
8	1	nan	8.721e-01	8.140e-01	7.558e-01	7.558e-01
8	2	9.186e-01	7.907e-01	7.174e-01	5.957e-01	5.625e-01
8	3	nan	7.093e-01	5.581e-01	4.070e-01	4.070e-01
8	4	6.977e-01	4.070e-01	4.070e-01	3.953e-01	3.953e-01
8	5	9.884e-01	5.000e-01	5.000e-01	5.000e-01	4.674e-01
8	6	8.721e-01	7.333e-01	6.667e-01	6.667e-01	6.371e-01
8	7	nan	9.615e-01	7.882e-01	7.323e-01	6.912e-01
8	8	1.213e+00	8.875e-01	8.875e-01	8.558e-01	8.158e-01
8	9	nan	nan	1.066e+00	1.058e+00	1.018e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.977e-01	6.977e-01	6.977e-01
9	3	6.047e-01	4.535e-01	4.535e-01	4.535e-01	4.535e-01
9	4	nan	5.581e-01	4.651e-01	4.651e-01	4.186e-01
9	5	1.058e+00	7.093e-01	7.093e-01	7.093e-01	6.395e-01
9	6	8.721e-01	8.721e-01	7.787e-01	7.787e-01	7.077e-01
9	7	1.023e+00	1.023e+00	1.023e+00	9.241e-01	8.052e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.100e+00	1.100e+00
9	9	nan	nan	nan	nan	nan
