x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	3.488e-01	2.857e-01	2.209e-01	1.977e-01
5	4	nan	1.977e-01	1.395e-01	1.395e-01	1.047e-01
5	5	1.081e+00	5.096e-01	4.113e-01	2.093e-01	8.511e-02
5	6	nan	4.423e-01	3.235e-01	3.235e-01	1.224e-01
5	7	9.098e-01	5.795e-01	5.795e-01	5.795e-01	5.130e-01
5	8	nan	8.160e-01	7.626e-01	7.626e-01	7.211e-01
5	9	nan	nan	1.079e+00	9.293e-01	9.249e-01
6	0	nan	nan	nan	1.221e+00	1.221e+00
6	1	nan	8.140e-01	8.023e-01	8.023e-01	7.558e-01
6	2	nan	8.827e-01	7.209e-01	7.209e-01	2.660e-01
6	3	nan	7.209e-01	3.721e-01	2.245e-01	1.977e-01
6	4	nan	2.326e-01	2.326e-01	1.628e-01	1.444e-01
6	5	6.860e-01	3.854e-01	3.019e-01	3.019e-01	8.889e-02
6	6	6.395e-01	5.667e-01	3.111e-01	2.111e-01	1.889e-01
6	7	nan	6.346e-01	5.130e-01	5.130e-01	5.130e-01
6	8	nan	8.129e-01	7.207e-01	7.190e-01	6.319e-01
6	9	nan	nan	1.047e+00	8.934e-01	8.760e-01
7	0	nan	1.245e+00	8.605e-01	8.605e-01	8.605e-01
7	1	nan	8.140e-01	6.744e-01	6.744e-01	6.744e-01
7	2	nan	6.744e-01	6.744e-01	5.814e-01	5.814e-01
7	3	8.953e-01	5.673e-01	4.186e-01	2.674e-01	2.674e-01
7	4	5.313e-01	4.375e-01	3.605e-01	2.907e-01	2.674e-01
7	5	1.198e+00	5.370e-01	3.529e-01	3.529e-01	2.674e-01
7	6	1.012e+00	5.192e-01	4.712e-01	4.712e-01	4.712e-01
7	7	1.244e+00	6.812e-01	6.221e-01	5.962e-01	5.962e-01
7	8	1.197e+00	7.429e-01	7.429e-01	7.404e-01	7.100e-01
7	9	nan	1.048e+00	9.295e-01	9.295e-01	9.295e-01
8	0	nan	9.302e-01	9.302e-01	9.302e-01	9.302e-01
8	1	9.651e-01	7.907e-01	7.674e-01	7.442e-01	7.442e-01
8	2	1.035e+00	6.977e-01	6.977e-01	6.977e-01	6.977e-01
8	3	8.605e-01	5.814e-01	4.535e-01	3.488e-01	3.023e-01
8	4	9.419e-01	6.395e-01	6.327e-01	4.222e-01	3.023e-01
8	5	9.535e-01	4.535e-01	4.535e-01	4.535e-01	4.535e-01
8	6	8.837e-01	4.630e-01	4.630e-01	4.630e-01	4.630e-01
8	7	nan	8.232e-01	7.031e-01	7.031e-01	7.031e-01
8	8	1.277e+00	1.048e+00	8.750e-01	8.750e-01	8.750e-01
8	9	nan	nan	nan	1.058e+00	1.035e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	9.535e-01	8.140e-01	8.140e-01
9	2	nan	9.419e-01	7.674e-01	6.977e-01	5.233e-01
9	3	9.186e-01	6.512e-01	5.465e-01	5.000e-01	4.651e-01
9	4	8.953e-01	5.116e-01	4.651e-01	4.186e-01	4.186e-01
9	5	8.488e-01	4.186e-01	4.186e-01	4.186e-01	4.186e-01
9	6	1.000e+00	8.721e-01	8.721e-01	8.721e-01	8.232e-01
9	7	1.035e+00	1.023e+00	9.884e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.118e+00	1.056e+00
9	9	nan	nan	nan	1.475e+00	1.475e+00
