x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.093e-01	7.093e-01	6.744e-01	3.140e-01
5	3	nan	7.791e-01	1.977e-01	1.977e-01	1.977e-01
5	4	nan	6.047e-01	1.395e-01	1.395e-01	1.395e-01
5	5	nan	1.977e-01	1.977e-01	5.556e-02	5.556e-02
5	6	nan	5.339e-01	3.056e-01	1.327e-01	9.574e-02
5	7	nan	6.703e-01	6.703e-01	5.915e-01	5.915e-01
5	8	nan	7.754e-01	7.754e-01	7.629e-01	7.523e-01
5	9	nan	nan	nan	9.369e-01	9.369e-01
6	0	nan	nan	nan	9.274e-01	9.274e-01
6	1	nan	9.302e-01	8.140e-01	8.140e-01	8.140e-01
6	2	nan	6.860e-01	5.400e-01	5.400e-01	5.400e-01
6	3	nan	4.767e-01	4.767e-01	3.140e-01	3.111e-01
6	4	8.629e-01	5.116e-01	4.130e-01	2.674e-01	2.442e-01
6	5	3.800e-01	2.917e-01	2.917e-01	8.889e-02	8.889e-02
6	6	7.295e-01	2.558e-01	2.558e-01	1.383e-01	1.383e-01
6	7	8.852e-01	6.959e-01	4.911e-01	4.519e-01	4.519e-01
6	8	nan	7.956e-01	7.353e-01	7.341e-01	7.341e-01
6	9	nan	nan	9.077e-01	9.077e-01	8.433e-01
7	0	nan	nan	nan	nan	nan
7	1	nan	nan	6.771e-01	6.771e-01	6.771e-01
7	2	nan	6.809e-01	5.313e-01	4.535e-01	4.535e-01
7	3	nan	5.465e-01	4.186e-01	3.605e-01	3.605e-01
7	4	nan	4.884e-01	3.140e-01	3.140e-01	3.023e-01
7	5	6.250e-01	4.327e-01	4.070e-01	4.070e-01	4.070e-01
7	6	7.963e-01	3.558e-01	3.558e-01	3.558e-01	3.558e-01
7	7	7.164e-01	7.164e-01	6.915e-01	6.594e-01	5.548e-01
7	8	nan	8.786e-01	7.841e-01	7.537e-01	7.250e-01
7	9	nan	1.057e+00	1.057e+00	1.027e+00	1.013e+00
8	0	nan	nan	nan	1.221e+00	8.721e-01
8	1	9.651e-01	9.302e-01	8.721e-01	7.442e-01	7.442e-01
8	2	1.035e+00	7.111e-01	5.930e-01	5.930e-01	5.930e-01
8	3	8.837e-01	4.688e-01	4.688e-01	3.605e-01	3.605e-01
8	4	8.953e-01	5.000e-01	5.000e-01	4.186e-01	4.186e-01
8	5	1.000e+00	6.333e-01	5.465e-01	4.884e-01	4.070e-01
8	6	9.767e-01	6.917e-01	5.698e-01	5.698e-01	5.698e-01
8	7	1.347e+00	7.841e-01	7.353e-01	7.353e-01	7.121e-01
8	8	nan	1.093e+00	8.606e-01	7.700e-01	7.700e-01
8	9	nan	nan	nan	nan	1.044e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	9.535e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.860e-01	6.860e-01	5.116e-01
9	3	1.035e+00	6.047e-01	5.930e-01	5.930e-01	5.000e-01
9	4	8.953e-01	6.047e-01	5.000e-01	5.000e-01	4.186e-01
9	5	9.070e-01	8.140e-01	7.558e-01	7.442e-01	7.442e-01
9	6	9.535e-01	8.721e-01	8.721e-01	7.034e-01	6.667e-01
9	7	1.023e+00	1.023e+00	1.023e+00	9.884e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
