x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	6.163e-01	5.213e-01	1.556e-01	1.556e-01
5	4	nan	3.023e-01	3.023e-01	1.163e-01	1.163e-01
5	5	4.767e-01	1.111e-01	1.111e-01	4.651e-02	4.444e-02
5	6	nan	5.667e-01	5.000e-01	1.327e-01	1.224e-01
5	7	9.620e-01	6.644e-01	6.045e-01	5.000e-01	4.167e-01
5	8	nan	7.410e-01	7.410e-01	7.165e-01	7.165e-01
5	9	nan	nan	nan	9.094e-01	8.984e-01
6	0	nan	nan	nan	1.244e+00	1.244e+00
6	1	nan	9.419e-01	7.907e-01	7.907e-01	7.442e-01
6	2	nan	7.093e-01	7.093e-01	7.093e-01	5.179e-01
6	3	nan	5.465e-01	5.465e-01	3.000e-01	2.143e-01
6	4	nan	4.302e-01	3.605e-01	1.628e-01	1.444e-01
6	5	6.512e-01	2.674e-01	2.093e-01	2.000e-01	8.889e-02
6	6	nan	5.000e-01	5.000e-01	1.889e-01	1.000e-01
6	7	1.136e+00	6.167e-01	5.000e-01	4.855e-01	4.706e-01
6	8	1.164e+00	8.351e-01	8.011e-01	7.537e-01	7.500e-01
6	9	nan	nan	1.040e+00	1.034e+00	9.286e-01
7	0	nan	nan	nan	nan	nan
7	1	nan	7.209e-01	7.209e-01	7.209e-01	7.209e-01
7	2	nan	6.744e-01	4.767e-01	4.767e-01	4.767e-01
7	3	6.860e-01	3.837e-01	3.837e-01	3.721e-01	3.721e-01
7	4	7.791e-01	5.192e-01	4.186e-01	3.372e-01	3.372e-01
7	5	6.512e-01	3.750e-01	3.750e-01	3.750e-01	3.400e-01
7	6	1.158e+00	5.093e-01	4.535e-01	4.535e-01	4.535e-01
7	7	7.584e-01	7.584e-01	6.667e-01	6.139e-01	6.139e-01
7	8	nan	8.465e-01	7.692e-01	7.692e-01	7.613e-01
7	9	nan	nan	9.876e-01	9.876e-01	9.876e-01
8	0	nan	1.244e+00	1.244e+00	9.302e-01	9.302e-01
8	1	nan	7.907e-01	7.907e-01	7.907e-01	7.907e-01
8	2	8.953e-01	8.953e-01	8.837e-01	5.930e-01	5.930e-01
8	3	1.058e+00	5.930e-01	5.465e-01	5.100e-01	3.488e-01
8	4	6.122e-01	4.535e-01	4.070e-01	4.070e-01	4.070e-01
8	5	9.884e-01	5.000e-01	4.535e-01	4.535e-01	4.535e-01
8	6	8.837e-01	6.933e-01	5.341e-01	5.111e-01	5.111e-01
8	7	1.058e+00	8.333e-01	7.160e-01	6.975e-01	6.975e-01
8	8	nan	1.033e+00	9.087e-01	8.369e-01	8.305e-01
8	9	nan	nan	1.110e+00	1.052e+00	1.043e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.651e-01	9.535e-01	9.535e-01	9.535e-01
9	2	nan	6.977e-01	6.395e-01	6.395e-01	6.395e-01
9	3	1.000e+00	5.930e-01	5.930e-01	5.341e-01	5.000e-01
9	4	8.953e-01	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	5	9.070e-01	5.000e-01	4.535e-01	4.535e-01	4.535e-01
9	6	9.884e-01	8.721e-01	8.721e-01	8.141e-01	8.141e-01
9	7	1.023e+00	9.419e-01	9.419e-01	9.419e-01	9.000e-01
9	8	1.140e+00	1.128e+00	1.128e+00	1.053e+00	1.053e+00
9	9	nan	nan	nan	nan	1.097e+00
