x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.442e-01	6.383e-01	5.889e-01	5.889e-01
5	3	nan	7.791e-01	2.447e-01	1.809e-01	1.556e-01
5	4	nan	1.628e-01	1.628e-01	1.047e-01	1.047e-01
5	5	nan	9.302e-02	4.651e-02	4.651e-02	4.651e-02
5	6	7.093e-01	7.093e-01	2.759e-01	1.744e-01	1.512e-01
5	7	1.056e+00	6.522e-01	6.039e-01	5.776e-01	5.278e-01
5	8	nan	8.182e-01	7.344e-01	6.778e-01	6.778e-01
5	9	nan	nan	nan	nan	9.492e-01
6	0	1.221e+00	1.221e+00	1.221e+00	1.221e+00	1.221e+00
6	1	nan	9.302e-01	8.023e-01	7.326e-01	7.326e-01
6	2	nan	6.744e-01	2.660e-01	2.660e-01	2.660e-01
6	3	nan	5.417e-01	5.417e-01	1.977e-01	1.977e-01
6	4	nan	1.744e-01	1.744e-01	1.628e-01	1.628e-01
6	5	nan	3.721e-01	3.721e-01	1.512e-01	1.047e-01
6	6	1.023e+00	4.915e-01	3.426e-01	2.111e-01	1.889e-01
6	7	7.722e-01	5.833e-01	5.833e-01	3.000e-01	3.000e-01
6	8	1.333e+00	8.320e-01	7.295e-01	7.241e-01	7.100e-01
6	9	nan	1.044e+00	1.044e+00	9.898e-01	9.898e-01
7	0	nan	nan	1.127e+00	1.123e+00	1.123e+00
7	1	1.360e+00	1.096e+00	1.096e+00	9.020e-01	7.209e-01
7	2	nan	6.744e-01	5.577e-01	5.577e-01	4.118e-01
7	3	nan	2.907e-01	2.907e-01	2.907e-01	2.907e-01
7	4	7.021e-01	2.442e-01	2.326e-01	2.326e-01	2.326e-01
7	5	7.791e-01	5.000e-01	4.419e-01	1.512e-01	1.512e-01
7	6	1.023e+00	6.513e-01	3.654e-01	3.654e-01	3.654e-01
7	7	1.167e+00	6.579e-01	5.769e-01	5.769e-01	5.196e-01
7	8	1.054e+00	8.664e-01	7.661e-01	7.661e-01	7.596e-01
7	9	nan	1.054e+00	1.054e+00	1.023e+00	1.023e+00
8	0	nan	nan	nan	1.244e+00	1.244e+00
8	1	9.535e-01	8.140e-01	7.907e-01	7.907e-01	7.907e-01
8	2	9.070e-01	7.907e-01	7.907e-01	7.907e-01	7.209e-01
8	3	8.953e-01	5.698e-01	5.698e-01	3.488e-01	3.023e-01
8	4	8.953e-01	4.222e-01	4.222e-01	4.222e-01	3.023e-01
8	5	6.744e-01	5.930e-01	3.953e-01	3.953e-01	3.953e-01
8	6	1.209e+00	7.093e-01	6.231e-01	6.231e-01	5.000e-01
8	7	1.320e+00	8.519e-01	7.626e-01	7.105e-01	7.105e-01
8	8	nan	8.760e-01	8.760e-01	8.760e-01	8.760e-01
8	9	nan	nan	nan	nan	nan
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	nan	9.535e-01	9.535e-01	8.140e-01
9	2	nan	6.977e-01	6.395e-01	6.395e-01	6.395e-01
9	3	6.512e-01	6.512e-01	5.930e-01	5.000e-01	5.000e-01
9	4	nan	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	5	9.070e-01	8.140e-01	6.395e-01	6.395e-01	4.070e-01
9	6	8.721e-01	8.721e-01	7.857e-01	7.826e-01	7.826e-01
9	7	9.884e-01	9.884e-01	9.419e-01	9.419e-01	9.419e-01
9	8	1.302e+00	1.128e+00	1.128e+00	1.128e+00	1.116e+00
9	9	nan	nan	1.628e+00	1.628e+00	1.628e+00
