x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.442e-01	4.302e-01	3.256e-01	3.256e-01
5	3	nan	6.744e-01	2.209e-01	2.209e-01	2.209e-01
5	4	nan	3.140e-01	1.512e-01	1.512e-01	1.512e-01
5	5	nan	5.000e-01	1.512e-01	1.064e-01	1.064e-01
5	6	7.766e-01	5.273e-01	5.273e-01	2.093e-01	1.744e-01
5	7	9.667e-01	6.429e-01	6.429e-01	5.854e-01	4.375e-01
5	8	nan	8.273e-01	8.077e-01	6.543e-01	6.543e-01
5	9	nan	nan	nan	nan	9.086e-01
6	0	nan	1.209e+00	1.209e+00	1.209e+00	1.209e+00
6	1	nan	9.302e-01	7.674e-01	7.674e-01	7.674e-01
6	2	nan	7.209e-01	3.837e-01	3.837e-01	3.837e-01
6	3	8.605e-01	5.568e-01	3.372e-01	2.442e-01	2.442e-01
6	4	7.093e-01	2.558e-01	2.442e-01	1.744e-01	1.744e-01
6	5	nan	3.605e-01	3.605e-01	3.372e-01	2.442e-01
6	6	9.070e-01	5.000e-01	2.791e-01	2.444e-01	1.531e-01
6	7	1.097e+00	6.100e-01	5.507e-01	5.507e-01	5.507e-01
6	8	nan	7.900e-01	7.900e-01	7.215e-01	6.627e-01
6	9	nan	nan	9.124e-01	9.109e-01	9.109e-01
7	0	nan	1.419e+00	1.419e+00	8.605e-01	8.605e-01
7	1	nan	7.674e-01	7.674e-01	7.442e-01	6.860e-01
7	2	nan	6.458e-01	4.651e-01	4.651e-01	4.651e-01
7	3	6.977e-01	5.313e-01	3.721e-01	2.907e-01	2.907e-01
7	4	nan	5.116e-01	4.419e-01	3.140e-01	2.791e-01
7	5	5.349e-01	4.914e-01	3.889e-01	3.333e-01	2.674e-01
7	6	9.302e-01	4.107e-01	4.107e-01	4.107e-01	4.107e-01
7	7	8.412e-01	7.126e-01	6.905e-01	6.642e-01	4.537e-01
7	8	1.380e+00	8.174e-01	7.895e-01	7.759e-01	6.888e-01
7	9	nan	9.298e-01	9.298e-01	9.298e-01	9.298e-01
8	0	1.314e+00	1.221e+00	1.221e+00	1.221e+00	1.221e+00
8	1	9.302e-01	8.721e-01	8.372e-01	8.372e-01	7.326e-01
8	2	9.186e-01	8.256e-01	8.256e-01	7.209e-01	5.851e-01
8	3	1.035e+00	6.628e-01	4.186e-01	3.023e-01	3.023e-01
8	4	8.953e-01	4.767e-01	3.953e-01	3.953e-01	3.953e-01
8	5	6.395e-01	5.465e-01	5.000e-01	5.000e-01	4.419e-01
8	6	9.186e-01	6.301e-01	5.769e-01	5.769e-01	5.635e-01
8	7	1.088e+00	6.301e-01	6.301e-01	6.301e-01	5.896e-01
8	8	1.123e+00	1.066e+00	8.889e-01	8.889e-01	8.600e-01
8	9	nan	nan	1.087e+00	1.048e+00	1.033e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	8.140e-01	8.140e-01	8.140e-01	8.140e-01	7.326e-01
9	2	7.907e-01	7.791e-01	6.860e-01	6.860e-01	6.860e-01
9	3	1.035e+00	4.651e-01	4.651e-01	4.651e-01	4.651e-01
9	4	1.372e+00	5.116e-01	5.116e-01	5.116e-01	5.116e-01
9	5	8.256e-01	8.140e-01	8.140e-01	7.442e-01	6.694e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.023e+00	1.000e+00	9.884e-01	9.884e-01	7.500e-01
9	8	1.221e+00	1.174e+00	1.174e+00	1.135e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
