x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	8.860e-01	7.209e-01	3.140e-01	3.140e-01
5	3	nan	5.319e-01	3.023e-01	2.093e-01	1.444e-01
5	4	2.209e-01	2.093e-01	1.977e-01	1.047e-01	1.047e-01
5	5	nan	4.038e-01	2.209e-01	1.163e-01	4.651e-02
5	6	nan	4.787e-01	2.946e-01	2.946e-01	1.512e-01
5	7	6.833e-01	6.061e-01	5.878e-01	5.878e-01	4.697e-01
5	8	nan	6.456e-01	6.456e-01	6.010e-01	6.010e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	1.209e+00	1.181e+00	1.181e+00
6	1	nan	7.442e-01	7.442e-01	7.442e-01	7.442e-01
6	2	nan	nan	3.571e-01	3.571e-01	3.571e-01
6	3	nan	3.140e-01	3.140e-01	3.000e-01	2.143e-01
6	4	nan	2.791e-01	2.674e-01	1.860e-01	1.444e-01
6	5	5.000e-01	4.400e-01	3.111e-01	1.512e-01	8.889e-02
6	6	5.926e-01	4.583e-01	2.209e-01	2.209e-01	1.000e-01
6	7	8.372e-01	5.274e-01	5.274e-01	4.333e-01	4.333e-01
6	8	nan	8.462e-01	6.649e-01	6.649e-01	6.649e-01
6	9	nan	nan	1.010e+00	1.010e+00	8.724e-01
7	0	nan	nan	1.419e+00	1.419e+00	8.605e-01
7	1	nan	7.442e-01	7.209e-01	7.209e-01	7.209e-01
7	2	nan	6.744e-01	4.535e-01	4.535e-01	4.535e-01
7	3	1.081e+00	5.435e-01	2.674e-01	2.674e-01	2.558e-01
7	4	2.907e-01	2.907e-01	2.093e-01	2.093e-01	2.093e-01
7	5	nan	4.239e-01	1.512e-01	1.512e-01	1.512e-01
7	6	9.070e-01	4.643e-01	4.556e-01	4.556e-01	4.556e-01
7	7	9.329e-01	7.025e-01	6.349e-01	6.349e-01	5.942e-01
7	8	1.155e+00	8.429e-01	8.429e-01	7.160e-01	7.160e-01
7	9	nan	nan	1.005e+00	9.111e-01	9.111e-01
8	0	nan	nan	9.302e-01	9.302e-01	9.302e-01
8	1	nan	8.140e-01	8.140e-01	7.558e-01	7.558e-01
8	2	9.186e-01	9.070e-01	9.070e-01	7.209e-01	7.209e-01
8	3	3.023e-01	3.023e-01	3.023e-01	3.023e-01	3.023e-01
8	4	9.186e-01	4.651e-01	4.651e-01	4.651e-01	3.023e-01
8	5	8.968e-01	4.651e-01	4.651e-01	3.953e-01	3.953e-01
8	6	8.953e-01	6.667e-01	6.667e-01	5.000e-01	4.891e-01
8	7	nan	7.534e-01	7.230e-01	7.230e-01	7.230e-01
8	8	nan	9.125e-01	8.311e-01	7.813e-01	7.756e-01
8	9	nan	nan	nan	1.099e+00	1.003e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	9.767e-01	6.977e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.035e+00	6.512e-01	6.512e-01	5.000e-01	4.535e-01
9	4	8.953e-01	5.814e-01	5.814e-01	5.465e-01	4.535e-01
9	5	8.837e-01	8.140e-01	8.140e-01	8.140e-01	7.791e-01
9	6	1.000e+00	8.958e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.023e+00	9.419e-01	9.419e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.105e+00	1.105e+00
9	9	nan	1.628e+00	1.628e+00	1.581e+00	1.547e+00
