x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	7.442e-01	7.442e-01	4.186e-01	4.186e-01
5	3	nan	7.791e-01	6.744e-01	1.556e-01	1.556e-01
5	4	nan	7.000e-01	2.209e-01	1.163e-01	1.163e-01
5	5	nan	4.722e-01	1.556e-01	4.651e-02	4.651e-02
5	6	9.767e-01	6.346e-01	1.512e-01	1.512e-01	9.574e-02
5	7	1.102e+00	6.908e-01	6.408e-01	5.707e-01	5.489e-01
5	8	nan	8.536e-01	7.336e-01	6.810e-01	6.810e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	1.221e+00	1.221e+00
6	1	nan	7.326e-01	7.326e-01	7.326e-01	7.326e-01
6	2	nan	7.674e-01	6.744e-01	6.279e-01	3.837e-01
6	3	nan	5.465e-01	2.326e-01	2.326e-01	2.326e-01
6	4	nan	4.302e-01	1.744e-01	1.628e-01	1.628e-01
6	5	5.476e-01	5.000e-01	3.365e-01	9.302e-02	9.302e-02
6	6	8.488e-01	4.923e-01	4.630e-01	4.068e-01	1.383e-01
6	7	7.955e-01	5.974e-01	5.615e-01	5.615e-01	4.538e-01
6	8	nan	7.233e-01	7.233e-01	6.474e-01	6.474e-01
6	9	nan	nan	1.043e+00	9.240e-01	9.240e-01
7	0	nan	nan	1.235e+00	9.196e-01	9.196e-01
7	1	nan	8.256e-01	7.791e-01	7.791e-01	6.860e-01
7	2	nan	6.744e-01	5.814e-01	5.814e-01	4.651e-01
7	3	8.953e-01	5.698e-01	2.791e-01	2.791e-01	2.791e-01
7	4	nan	4.767e-01	2.326e-01	2.326e-01	2.093e-01
7	5	8.140e-01	5.714e-01	3.889e-01	3.889e-01	3.372e-01
7	6	1.163e+00	6.569e-01	4.844e-01	4.630e-01	4.630e-01
7	7	1.000e+00	6.933e-01	5.970e-01	5.846e-01	5.714e-01
7	8	nan	8.246e-01	7.014e-01	7.014e-01	7.014e-01
7	9	nan	nan	1.064e+00	1.053e+00	1.013e+00
8	0	nan	8.721e-01	8.721e-01	8.721e-01	8.721e-01
8	1	9.535e-01	7.791e-01	7.791e-01	7.791e-01	7.442e-01
8	2	9.070e-01	7.907e-01	6.860e-01	6.860e-01	6.860e-01
8	3	7.093e-01	6.628e-01	6.047e-01	5.581e-01	5.556e-01
8	4	nan	4.767e-01	3.953e-01	3.953e-01	3.953e-01
8	5	9.651e-01	6.078e-01	4.535e-01	4.419e-01	4.419e-01
8	6	9.884e-01	7.229e-01	6.800e-01	5.818e-01	4.468e-01
8	7	1.191e+00	9.651e-01	7.333e-01	7.333e-01	7.222e-01
8	8	nan	1.057e+00	1.035e+00	8.556e-01	8.170e-01
8	9	nan	nan	1.105e+00	1.105e+00	1.096e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.977e-01	6.977e-01	6.512e-01	6.512e-01
9	3	1.012e+00	5.930e-01	5.930e-01	5.000e-01	5.000e-01
9	4	7.209e-01	4.651e-01	4.651e-01	4.651e-01	4.651e-01
9	5	1.116e+00	8.140e-01	4.651e-01	4.070e-01	4.070e-01
9	6	8.721e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	9.419e-01	9.419e-01	9.419e-01	9.419e-01	9.419e-01
9	8	1.128e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	1.592e+00
