x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	4.070e-01	2.674e-01	2.209e-01	2.093e-01
5	4	nan	5.213e-01	1.512e-01	1.512e-01	1.512e-01
5	5	7.674e-01	6.047e-01	5.233e-01	4.302e-01	4.302e-01
5	6	7.945e-01	5.500e-01	5.000e-01	5.000e-01	3.393e-01
5	7	9.419e-01	4.539e-01	4.539e-01	4.539e-01	4.539e-01
5	8	1.142e+00	7.528e-01	6.762e-01	6.762e-01	6.489e-01
5	9	nan	nan	nan	1.034e+00	9.768e-01
6	0	nan	nan	nan	nan	1.211e+00
6	1	nan	9.302e-01	9.302e-01	9.302e-01	7.558e-01
6	2	nan	6.354e-01	6.354e-01	6.354e-01	5.500e-01
6	3	8.488e-01	4.615e-01	4.615e-01	4.615e-01	3.256e-01
6	4	4.302e-01	4.302e-01	2.326e-01	2.326e-01	2.326e-01
6	5	nan	5.769e-01	4.302e-01	3.438e-01	3.438e-01
6	6	5.465e-01	5.200e-01	3.700e-01	3.700e-01	3.700e-01
6	7	1.032e+00	5.633e-01	5.000e-01	5.000e-01	4.662e-01
6	8	nan	8.061e-01	7.524e-01	6.893e-01	6.848e-01
6	9	nan	nan	1.071e+00	9.415e-01	9.415e-01
7	0	nan	nan	nan	nan	1.233e+00
7	1	nan	7.674e-01	7.674e-01	7.674e-01	6.146e-01
7	2	8.256e-01	7.209e-01	7.209e-01	7.209e-01	4.651e-01
7	3	7.442e-01	3.837e-01	3.837e-01	3.837e-01	3.605e-01
7	4	nan	4.419e-01	4.375e-01	3.256e-01	3.140e-01
7	5	5.116e-01	5.096e-01	4.130e-01	3.587e-01	3.587e-01
7	6	7.404e-01	5.660e-01	3.587e-01	3.587e-01	3.587e-01
7	7	1.096e+00	5.714e-01	5.288e-01	5.288e-01	5.288e-01
7	8	1.215e+00	7.652e-01	7.652e-01	7.569e-01	7.569e-01
7	9	nan	1.065e+00	1.044e+00	1.009e+00	1.009e+00
8	0	nan	nan	nan	nan	8.721e-01
8	1	1.221e+00	8.140e-01	7.674e-01	7.674e-01	7.674e-01
8	2	9.186e-01	7.093e-01	7.093e-01	5.532e-01	5.532e-01
8	3	6.628e-01	5.851e-01	5.444e-01	4.457e-01	4.186e-01
8	4	8.953e-01	4.535e-01	4.535e-01	4.457e-01	3.953e-01
8	5	9.535e-01	3.953e-01	3.953e-01	3.953e-01	3.953e-01
8	6	1.035e+00	8.256e-01	6.917e-01	5.392e-01	5.392e-01
8	7	nan	7.045e-01	6.618e-01	6.618e-01	6.515e-01
8	8	1.221e+00	1.103e+00	8.939e-01	8.836e-01	8.320e-01
8	9	nan	1.057e+00	1.057e+00	1.035e+00	1.000e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	1.337e+00	6.977e-01	5.233e-01	5.233e-01	5.233e-01
9	3	1.035e+00	5.930e-01	4.767e-01	4.535e-01	4.535e-01
9	4	8.953e-01	5.698e-01	4.302e-01	4.302e-01	4.302e-01
9	5	8.605e-01	8.140e-01	6.395e-01	6.395e-01	4.302e-01
9	6	9.535e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	9.884e-01	9.884e-01	9.884e-01	9.884e-01	9.884e-01
9	8	1.163e+00	1.128e+00	1.128e+00	1.128e+00	1.082e+00
9	9	nan	1.460e+00	1.460e+00	1.460e+00	1.460e+00
