x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	3.140e-01	2.674e-01	1.977e-01	1.977e-01
5	4	nan	6.628e-01	1.860e-01	1.860e-01	1.395e-01
5	5	nan	5.463e-01	4.385e-01	4.385e-01	4.385e-01
5	6	6.977e-01	3.173e-01	3.173e-01	3.173e-01	3.167e-01
5	7	nan	5.429e-01	5.429e-01	5.000e-01	4.437e-01
5	8	nan	8.333e-01	6.837e-01	6.837e-01	6.837e-01
5	9	nan	nan	nan	nan	9.725e-01
6	0	nan	nan	nan	nan	1.211e+00
6	1	nan	9.302e-01	7.907e-01	7.907e-01	7.442e-01
6	2	nan	7.674e-01	7.674e-01	6.481e-01	2.660e-01
6	3	8.256e-01	6.222e-01	2.442e-01	2.442e-01	2.442e-01
6	4	nan	6.047e-01	2.442e-01	2.442e-01	1.860e-01
6	5	5.930e-01	3.953e-01	3.333e-01	3.333e-01	2.444e-01
6	6	9.535e-01	3.519e-01	3.269e-01	2.692e-01	1.512e-01
6	7	7.849e-01	5.352e-01	5.352e-01	5.352e-01	5.352e-01
6	8	nan	5.506e-01	5.506e-01	5.506e-01	5.506e-01
6	9	nan	nan	nan	1.022e+00	9.085e-01
7	0	nan	8.605e-01	8.605e-01	8.605e-01	8.605e-01
7	1	nan	7.907e-01	7.907e-01	7.326e-01	7.326e-01
7	2	nan	6.146e-01	6.146e-01	6.146e-01	5.673e-01
7	3	nan	6.279e-01	3.605e-01	3.605e-01	3.605e-01
7	4	nan	4.651e-01	3.140e-01	3.140e-01	3.140e-01
7	5	7.340e-01	5.364e-01	4.537e-01	4.535e-01	4.535e-01
7	6	6.053e-01	4.397e-01	4.397e-01	4.397e-01	3.900e-01
7	7	1.109e+00	6.140e-01	6.140e-01	6.140e-01	6.119e-01
7	8	8.750e-01	7.830e-01	7.830e-01	7.830e-01	7.524e-01
7	9	nan	1.092e+00	1.092e+00	8.373e-01	8.373e-01
8	0	nan	8.721e-01	8.721e-01	8.721e-01	8.721e-01
8	1	9.535e-01	9.535e-01	8.140e-01	7.674e-01	7.442e-01
8	2	9.186e-01	7.209e-01	7.209e-01	6.019e-01	6.019e-01
8	3	1.035e+00	6.744e-01	4.186e-01	4.186e-01	4.186e-01
8	4	8.750e-01	5.465e-01	5.000e-01	5.000e-01	4.186e-01
8	5	9.651e-01	6.500e-01	5.581e-01	5.581e-01	5.000e-01
8	6	1.116e+00	5.741e-01	5.702e-01	5.169e-01	5.169e-01
8	7	1.196e+00	1.016e+00	6.102e-01	6.102e-01	6.000e-01
8	8	1.176e+00	1.052e+00	9.950e-01	9.151e-01	8.202e-01
8	9	nan	nan	nan	1.087e+00	1.063e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.860e-01	6.860e-01	6.860e-01	6.512e-01
9	3	7.907e-01	5.000e-01	5.000e-01	5.000e-01	5.000e-01
9	4	8.953e-01	5.116e-01	5.116e-01	5.116e-01	5.000e-01
9	5	8.140e-01	8.140e-01	7.558e-01	7.500e-01	6.395e-01
9	6	1.000e+00	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.070e+00	9.884e-01	9.615e-01	9.615e-01	9.615e-01
9	8	nan	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
