x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	1.596e-01	1.556e-01	1.556e-01	1.444e-01
5	4	nan	1.628e-01	1.047e-01	1.047e-01	1.047e-01
5	5	6.395e-01	1.628e-01	4.651e-02	4.444e-02	4.444e-02
5	6	nan	2.553e-01	2.093e-01	1.512e-01	9.574e-02
5	7	nan	5.649e-01	5.565e-01	5.149e-01	4.851e-01
5	8	nan	8.295e-01	7.871e-01	7.519e-01	7.519e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	1.226e+00	1.010e+00	1.010e+00
6	1	nan	9.302e-01	7.209e-01	7.209e-01	7.209e-01
6	2	6.860e-01	6.860e-01	6.860e-01	5.800e-01	5.800e-01
6	3	nan	2.442e-01	2.093e-01	2.093e-01	1.977e-01
6	4	1.035e+00	1.512e-01	1.512e-01	1.444e-01	1.444e-01
6	5	nan	9.302e-02	9.302e-02	9.302e-02	9.302e-02
6	6	6.791e-01	2.558e-01	1.000e-01	1.000e-01	1.000e-01
6	7	7.581e-01	5.556e-01	4.857e-01	4.857e-01	4.692e-01
6	8	nan	8.380e-01	8.077e-01	7.273e-01	5.938e-01
6	9	nan	nan	1.057e+00	1.052e+00	1.022e+00
7	0	nan	nan	nan	1.010e+00	8.605e-01
7	1	nan	nan	8.256e-01	6.977e-01	6.744e-01
7	2	7.558e-01	6.512e-01	6.163e-01	6.163e-01	6.163e-01
7	3	6.512e-01	6.163e-01	5.000e-01	2.791e-01	2.791e-01
7	4	nan	2.442e-01	2.442e-01	2.326e-01	2.326e-01
7	5	1.081e+00	3.605e-01	3.605e-01	3.182e-01	3.182e-01
7	6	1.057e+00	5.625e-01	4.535e-01	4.535e-01	3.478e-01
7	7	6.438e-01	6.346e-01	5.391e-01	5.391e-01	5.391e-01
7	8	nan	8.484e-01	8.333e-01	7.782e-01	7.385e-01
7	9	nan	1.066e+00	1.030e+00	1.030e+00	1.030e+00
8	0	nan	1.311e+00	8.721e-01	8.721e-01	8.721e-01
8	1	nan	8.372e-01	8.372e-01	7.558e-01	7.558e-01
8	2	nan	5.870e-01	5.870e-01	5.333e-01	5.333e-01
8	3	8.605e-01	6.146e-01	5.698e-01	5.333e-01	5.333e-01
8	4	8.953e-01	4.651e-01	3.953e-01	3.140e-01	3.140e-01
8	5	7.442e-01	7.442e-01	4.222e-01	4.222e-01	4.222e-01
8	6	8.837e-01	6.413e-01	5.111e-01	5.111e-01	5.111e-01
8	7	1.128e+00	8.412e-01	7.821e-01	7.366e-01	5.672e-01
8	8	1.286e+00	8.821e-01	8.821e-01	8.506e-01	8.132e-01
8	9	nan	nan	nan	1.082e+00	1.082e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	9.651e-01	7.326e-01	7.326e-01	7.326e-01	7.326e-01
9	2	7.674e-01	6.977e-01	6.977e-01	6.395e-01	6.395e-01
9	3	5.930e-01	5.930e-01	5.930e-01	5.000e-01	5.000e-01
9	4	5.814e-01	5.814e-01	5.116e-01	5.116e-01	5.116e-01
9	5	9.070e-01	8.140e-01	7.558e-01	7.093e-01	7.093e-01
9	6	8.837e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.035e+00	9.884e-01	9.419e-01	9.026e-01	8.924e-01
9	8	1.163e+00	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
