x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	1.071e+00	7.442e-01	3.721e-01	3.256e-01
5	3	nan	nan	3.023e-01	2.093e-01	1.977e-01
5	4	nan	1.977e-01	1.395e-01	1.395e-01	1.395e-01
5	5	nan	3.796e-01	3.796e-01	2.791e-01	2.791e-01
5	6	1.070e+00	4.400e-01	4.400e-01	3.607e-01	2.500e-01
5	7	8.841e-01	6.461e-01	6.389e-01	3.306e-01	3.306e-01
5	8	1.096e+00	8.080e-01	8.009e-01	7.520e-01	6.615e-01
5	9	nan	nan	nan	nan	1.045e+00
6	0	nan	nan	nan	1.202e+00	1.181e+00
6	1	nan	8.140e-01	7.674e-01	7.558e-01	7.558e-01
6	2	nan	5.769e-01	5.769e-01	5.769e-01	5.769e-01
6	3	nan	5.086e-01	5.086e-01	2.558e-01	2.558e-01
6	4	nan	3.488e-01	2.558e-01	1.860e-01	1.860e-01
6	5	7.167e-01	4.038e-01	3.953e-01	3.636e-01	1.512e-01
6	6	5.890e-01	2.593e-01	2.593e-01	2.593e-01	2.593e-01
6	7	7.947e-01	6.688e-01	6.371e-01	4.615e-01	4.538e-01
6	8	9.063e-01	7.841e-01	6.584e-01	6.584e-01	6.584e-01
6	9	nan	nan	1.048e+00	1.031e+00	1.031e+00
7	0	nan	nan	1.267e+00	1.267e+00	1.255e+00
7	1	nan	7.442e-01	7.209e-01	7.209e-01	7.209e-01
7	2	8.023e-01	7.209e-01	4.651e-01	4.651e-01	4.651e-01
7	3	7.326e-01	5.521e-01	5.114e-01	2.674e-01	2.674e-01
7	4	3.256e-01	3.256e-01	3.256e-01	3.256e-01	2.209e-01
7	5	nan	5.091e-01	4.186e-01	4.091e-01	1.512e-01
7	6	1.128e+00	6.630e-01	5.775e-01	3.750e-01	3.750e-01
7	7	8.347e-01	7.632e-01	5.000e-01	5.000e-01	4.397e-01
7	8	nan	8.008e-01	8.008e-01	8.008e-01	7.169e-01
7	9	nan	nan	1.022e+00	1.022e+00	1.022e+00
8	0	nan	1.221e+00	1.221e+00	9.250e-01	9.250e-01
8	1	nan	7.907e-01	7.442e-01	7.442e-01	7.326e-01
8	2	1.035e+00	5.761e-01	5.761e-01	5.761e-01	5.729e-01
8	3	1.081e+00	6.744e-01	4.186e-01	4.186e-01	4.186e-01
8	4	8.953e-01	6.633e-01	5.000e-01	4.535e-01	4.186e-01
8	5	9.884e-01	5.385e-01	5.233e-01	3.953e-01	3.953e-01
8	6	1.057e+00	6.500e-01	6.462e-01	6.132e-01	5.397e-01
8	7	1.128e+00	8.723e-01	7.297e-01	6.641e-01	6.641e-01
8	8	1.107e+00	1.087e+00	1.045e+00	9.198e-01	8.567e-01
8	9	nan	nan	nan	1.108e+00	1.108e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	7.674e-01	6.860e-01	6.860e-01	5.581e-01
9	3	1.035e+00	5.000e-01	4.651e-01	4.651e-01	4.651e-01
9	4	9.884e-01	6.744e-01	5.116e-01	5.116e-01	5.116e-01
9	5	8.140e-01	8.140e-01	8.140e-01	4.070e-01	4.070e-01
9	6	8.721e-01	8.721e-01	8.721e-01	8.721e-01	8.721e-01
9	7	1.035e+00	9.767e-01	9.767e-01	9.767e-01	9.767e-01
9	8	1.256e+00	1.128e+00	1.105e+00	1.105e+00	1.105e+00
9	9	nan	nan	nan	nan	nan
