x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	1.977e-01	1.977e-01	1.809e-01	1.444e-01
5	4	nan	1.395e-01	1.395e-01	1.395e-01	1.047e-01
5	5	nan	2.885e-01	2.708e-01	4.651e-02	4.651e-02
5	6	nan	6.900e-01	3.837e-01	2.596e-01	1.923e-01
5	7	8.731e-01	7.231e-01	6.377e-01	5.000e-01	3.583e-01
5	8	nan	8.148e-01	7.899e-01	7.163e-01	6.891e-01
5	9	nan	nan	nan	1.049e+00	1.049e+00
6	0	nan	1.233e+00	1.181e+00	1.181e+00	1.153e+00
6	1	9.419e-01	8.023e-01	8.023e-01	7.907e-01	7.907e-01
6	2	nan	7.093e-01	5.804e-01	3.571e-01	3.571e-01
6	3	1.035e+00	5.465e-01	2.442e-01	2.442e-01	2.442e-01
6	4	nan	4.302e-01	1.860e-01	1.860e-01	1.444e-01
6	5	nan	3.605e-01	2.609e-01	2.093e-01	2.093e-01
6	6	8.028e-01	5.400e-01	2.917e-01	2.791e-01	2.500e-01
6	7	8.630e-01	5.500e-01	4.479e-01	4.479e-01	3.879e-01
6	8	nan	7.767e-01	6.589e-01	6.589e-01	6.589e-01
6	9	nan	nan	1.090e+00	1.006e+00	1.005e+00
7	0	nan	nan	1.233e+00	1.160e+00	1.160e+00
7	1	1.233e+00	7.442e-01	7.442e-01	7.442e-01	7.442e-01
7	2	nan	7.907e-01	6.512e-01	4.535e-01	4.100e-01
7	3	nan	5.577e-01	5.577e-01	3.721e-01	3.721e-01
7	4	7.708e-01	3.140e-01	3.140e-01	3.140e-01	3.140e-01
7	5	8.276e-01	4.070e-01	3.587e-01	3.587e-01	3.587e-01
7	6	9.419e-01	6.571e-01	6.207e-01	5.167e-01	3.654e-01
7	7	1.209e+00	6.974e-01	6.974e-01	5.526e-01	5.526e-01
7	8	nan	7.752e-01	7.752e-01	7.595e-01	7.595e-01
7	9	nan	nan	1.054e+00	1.025e+00	9.972e-01
8	0	nan	nan	1.221e+00	8.721e-01	8.721e-01
8	1	nan	9.302e-01	8.721e-01	8.721e-01	8.372e-01
8	2	1.500e+00	9.186e-01	5.667e-01	5.667e-01	4.694e-01
8	3	1.081e+00	5.814e-01	5.116e-01	4.651e-01	4.070e-01
8	4	9.186e-01	4.767e-01	4.535e-01	4.535e-01	4.186e-01
8	5	9.535e-01	6.512e-01	4.535e-01	4.535e-01	4.535e-01
8	6	1.000e+00	6.204e-01	5.185e-01	5.185e-01	5.185e-01
8	7	1.000e+00	8.417e-01	7.500e-01	7.500e-01	7.500e-01
8	8	1.193e+00	1.026e+00	8.636e-01	7.593e-01	7.593e-01
8	9	nan	1.113e+00	1.072e+00	1.046e+00	1.023e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	nan	9.535e-01	8.140e-01	8.140e-01	7.326e-01
9	2	nan	6.977e-01	6.977e-01	6.977e-01	6.977e-01
9	3	1.012e+00	5.000e-01	5.000e-01	4.651e-01	4.651e-01
9	4	8.372e-01	5.814e-01	5.814e-01	5.116e-01	4.186e-01
9	5	9.070e-01	7.188e-01	7.188e-01	7.188e-01	7.188e-01
9	6	9.186e-01	8.721e-01	8.721e-01	8.721e-01	8.099e-01
9	7	1.023e+00	1.023e+00	1.023e+00	1.023e+00	8.099e-01
9	8	1.140e+00	1.140e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	1.581e+00	1.535e+00	1.535e+00
