x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	3	nan	3.605e-01	2.093e-01	1.489e-01	1.489e-01
5	4	nan	2.442e-01	2.021e-01	1.837e-01	1.163e-01
5	5	5.233e-01	2.093e-01	2.093e-01	1.628e-01	4.651e-02
5	6	nan	5.769e-01	2.674e-01	2.558e-01	2.333e-01
5	7	nan	7.131e-01	7.126e-01	5.323e-01	5.323e-01
5	8	nan	7.394e-01	7.394e-01	7.394e-01	7.258e-01
5	9	nan	nan	nan	nan	nan
6	0	nan	nan	nan	1.202e+00	1.202e+00
6	1	9.302e-01	9.302e-01	7.558e-01	7.558e-01	7.558e-01
6	2	nan	7.083e-01	6.977e-01	6.977e-01	3.265e-01
6	3	nan	5.741e-01	2.778e-01	2.326e-01	2.326e-01
6	4	6.047e-01	2.442e-01	1.860e-01	1.512e-01	1.444e-01
6	5	6.279e-01	4.302e-01	4.302e-01	9.302e-02	8.889e-02
6	6	nan	6.188e-01	5.636e-01	1.512e-01	1.383e-01
6	7	1.148e+00	6.574e-01	6.570e-01	6.570e-01	6.325e-01
6	8	1.061e+00	8.156e-01	6.985e-01	6.985e-01	6.985e-01
6	9	nan	nan	nan	1.023e+00	9.352e-01
7	0	nan	nan	nan	1.233e+00	1.233e+00
7	1	8.256e-01	8.256e-01	7.674e-01	7.674e-01	7.674e-01
7	2	nan	7.222e-01	7.209e-01	6.977e-01	3.830e-01
7	3	6.047e-01	3.936e-01	2.791e-01	2.791e-01	2.791e-01
7	4	9.884e-01	2.907e-01	2.442e-01	2.326e-01	2.209e-01
7	5	9.302e-01	3.667e-01	3.372e-01	3.372e-01	3.256e-01
7	6	nan	5.938e-01	5.938e-01	5.089e-01	5.089e-01
7	7	1.189e+00	6.538e-01	6.538e-01	5.763e-01	5.663e-01
7	8	nan	8.125e-01	7.870e-01	7.870e-01	7.695e-01
7	9	nan	1.096e+00	1.067e+00	1.011e+00	1.008e+00
8	0	nan	8.721e-01	8.721e-01	8.721e-01	8.721e-01
8	1	nan	7.674e-01	7.674e-01	7.674e-01	7.442e-01
8	2	nan	5.930e-01	5.930e-01	5.930e-01	5.930e-01
8	3	1.000e+00	4.468e-01	3.023e-01	3.023e-01	3.023e-01
8	4	8.953e-01	6.163e-01	4.186e-01	4.186e-01	4.186e-01
8	5	7.660e-01	5.455e-01	5.341e-01	5.341e-01	5.341e-01
8	6	1.070e+00	6.587e-01	6.587e-01	5.761e-01	5.761e-01
8	7	1.293e+00	8.765e-01	7.603e-01	7.569e-01	7.569e-01
8	8	1.093e+00	1.031e+00	9.417e-01	9.417e-01	8.263e-01
8	9	nan	nan	nan	nan	1.024e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	9.535e-01	8.140e-01	8.140e-01	8.140e-01	8.140e-01
9	2	nan	6.395e-01	6.395e-01	5.233e-01	5.233e-01
9	3	7.326e-01	5.465e-01	5.465e-01	4.651e-01	4.651e-01
9	4	8.953e-01	5.465e-01	5.000e-01	4.186e-01	4.186e-01
9	5	9.070e-01	8.140e-01	4.186e-01	4.186e-01	4.186e-01
9	6	8.721e-01	8.721e-01	8.721e-01	8.721e-01	7.923e-01
9	7	1.023e+00	9.884e-01	9.419e-01	9.419e-01	8.806e-01
9	8	1.140e+00	1.128e+00	1.128e+00	1.128e+00	1.110e+00
9	9	nan	1.488e+00	1.488e+00	1.488e+00	1.488e+00
