x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
5	2	nan	6.744e-01	6.744e-01	3.256e-01	3.256e-01
5	3	9.186e-01	7.667e-01	1.667e-01	1.667e-01	1.667e-01
5	4	nan	2.442e-01	1.977e-01	1.977e-01	1.628e-01
5	5	8.750e-01	2.791e-01	2.093e-01	9.574e-02	4.651e-02
5	6	1.233e+00	5.333e-01	2.447e-01	2.347e-01	2.347e-01
5	7	1.012e+00	5.238e-01	4.394e-01	4.394e-01	4.219e-01
5	8	nan	7.615e-01	7.615e-01	7.615e-01	6.765e-01
5	9	nan	nan	nan	9.585e-01	9.585e-01
6	0	nan	nan	nan	nan	nan
6	1	nan	9.302e-01	7.558e-01	7.558e-01	7.558e-01
6	2	nan	1.142e+00	6.778e-01	3.837e-01	3.837e-01
6	3	nan	2.326e-01	2.326e-01	2.326e-01	2.326e-01
6	4	nan	4.302e-01	1.977e-01	1.977e-01	1.512e-01
6	5	5.700e-01	4.419e-01	3.085e-01	3.085e-01	9.302e-02
6	6	7.222e-01	4.394e-01	3.750e-01	3.750e-01	1.512e-01
6	7	nan	6.776e-01	4.500e-01	3.707e-01	2.917e-01
6	8	nan	7.539e-01	7.539e-01	6.575e-01	6.575e-01
6	9	nan	1.060e+00	1.060e+00	9.860e-01	8.970e-01
7	0	nan	nan	nan	8.605e-01	8.605e-01
7	1	nan	nan	1.110e+00	8.372e-01	8.256e-01
7	2	nan	7.326e-01	6.860e-01	4.767e-01	4.767e-01
7	3	6.744e-01	3.830e-01	2.674e-01	2.674e-01	2.558e-01
7	4	nan	3.721e-01	3.140e-01	3.140e-01	2.093e-01
7	5	5.000e-01	5.000e-01	5.000e-01	5.000e-01	1.512e-01
7	6	7.885e-01	5.357e-01	5.357e-01	4.417e-01	3.900e-01
7	7	1.233e+00	7.177e-01	6.429e-01	5.169e-01	5.169e-01
7	8	nan	7.440e-01	7.416e-01	7.416e-01	7.416e-01
7	9	nan	1.065e+00	1.016e+00	9.923e-01	9.923e-01
8	0	nan	nan	1.221e+00	1.221e+00	1.221e+00
8	1	1.395e+00	7.674e-01	7.674e-01	7.442e-01	7.442e-01
8	2	9.070e-01	6.977e-01	6.977e-01	6.977e-01	6.977e-01
8	3	1.081e+00	6.163e-01	4.186e-01	4.186e-01	3.488e-01
8	4	nan	5.465e-01	5.465e-01	4.000e-01	3.953e-01
8	5	9.535e-01	6.667e-01	6.250e-01	5.000e-01	5.000e-01
8	6	1.000e+00	6.538e-01	5.930e-01	5.111e-01	5.111e-01
8	7	1.239e+00	7.303e-01	7.303e-01	7.303e-01	7.303e-01
8	8	nan	9.853e-01	9.853e-01	9.055e-01	8.884e-01
8	9	nan	1.131e+00	1.131e+00	1.131e+00	1.077e+00
9	0	1.023e+00	1.023e+00	1.023e+00	1.023e+00	1.023e+00
9	1	9.651e-01	9.535e-01	8.140e-01	8.140e-01	8.140e-01
9	2	9.651e-01	6.977e-01	6.977e-01	6.860e-01	5.465e-01
9	3	1.035e+00	7.674e-01	5.000e-01	4.651e-01	4.535e-01
9	4	nan	5.116e-01	4.651e-01	4.651e-01	4.651e-01
9	5	9.070e-01	7.674e-01	6.395e-01	6.395e-01	5.341e-01
9	6	8.953e-01	8.721e-01	8.721e-01	7.813e-01	7.029e-01
9	7	1.023e+00	1.023e+00	9.419e-01	9.419e-01	9.419e-01
9	8	nan	1.128e+00	1.128e+00	1.128e+00	1.128e+00
9	9	nan	nan	nan	nan	nan
