quality.first.agent.velocity.x	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.max
4.628e-03	nan	nan	nan	6.950e-01	6.950e-01	6.950e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.723e-03	nan	nan	nan	8.147e-01	8.147e-01	8.147e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7.061e-03	nan	nan	nan	5.891e-01	5.891e-01	5.891e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7.764e-03	nan	nan	nan	9.540e-01	9.540e-01	9.540e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8.774e-03	nan	nan	nan	7.300e-01	7.300e-01	7.300e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9.806e-03	nan	nan	nan	1.133e+00	1.133e+00	1.133e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.213e-02	nan	nan	nan	9.129e-01	9.129e-01	9.129e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.643e-02	nan	nan	nan	1.139e+00	1.139e+00	1.139e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6.377e-02	nan	nan	nan	4.743e-01	4.743e-01	4.743e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.126e-01	nan	nan	nan	5.199e-01	5.199e-01	5.199e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.132e-01	nan	nan	nan	5.199e-01	5.199e-01	5.199e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.832e-01	nan	nan	nan	7.468e-01	7.468e-01	7.468e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.311e-01	nan	nan	nan	6.254e-01	6.254e-01	6.254e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-3.265e-02	nan	nan	nan	nan	nan	nan	1.157e+00	1.157e+00	1.157e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.251e-02	nan	nan	nan	nan	nan	nan	2.878e+00	2.878e+00	2.878e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.091e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	1.355e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.845e-04	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.631e-01	1.631e-01	1.631e-01	1.631e-01	1.631e-01	1.631e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.549e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.666e-01	1.666e-01	1.666e-01	1.666e-01	1.666e-01	1.666e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9.667e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.873e-01	1.873e-01	1.873e-01	1.873e-01	1.873e-01	1.873e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.087e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01	1.889e-01
1.090e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01	2.034e-01
2.169e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	2.206e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.193e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	2.627e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.679e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.391e-01	3.391e-01	3.391e-01	3.391e-01	3.391e-01	3.391e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.701e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.712e-01	4.712e-01	4.712e-01	4.712e-01	4.712e-01	4.712e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.412e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01	5.281e-01
4.276e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	5.402e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.295e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.902e-01	8.902e-01	8.902e-01	8.902e-01	8.902e-01	8.902e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.663e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.083e+00	1.083e+00	1.083e+00	1.083e+00	1.083e+00	1.083e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.455e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.253e-01	1.253e-01	1.253e-01	1.253e-01	1.253e-01	1.253e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.657e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01	1.422e-01
2.859e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	2.740e-01	nan	nan	nan	nan	nan	nan
2.880e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	2.759e-01	nan	nan	nan	nan	nan	nan
3.278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.367e-01	3.367e-01	3.367e-01	3.367e-01	3.367e-01	3.367e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.627e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.269e-01	6.269e-01	6.269e-01	6.269e-01	6.269e-01	6.269e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.870e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.329e-01	7.329e-01	7.329e-01	7.329e-01	7.329e-01	7.329e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.566e-04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01	1.049e-01
