quality.first.agent.velocity.x	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.mids.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.00.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.mids.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.mids.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.mids.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.10.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.25.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.0.50.lasts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.firsts.quality.first.agent.avg.power.max	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.min	progress.rate.q.0.05.1.00.lasts.quality.first.agent.avg.power.max
1.737e-01	nan	nan	nan	2.166e+00	2.166e+00	2.166e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.242e-01	nan	nan	nan	1.490e+00	1.490e+00	1.490e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.466e-01	nan	nan	nan	8.196e-01	8.196e-01	8.196e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.779e-01	nan	nan	nan	9.452e-01	9.452e-01	9.452e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.039e-01	nan	nan	nan	2.233e+00	2.233e+00	2.233e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.273e-01	nan	nan	nan	1.374e+00	1.374e+00	1.374e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-7.504e-02	nan	nan	nan	nan	nan	nan	1.780e+00	1.780e+00	1.780e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-4.609e-02	nan	nan	nan	nan	nan	nan	2.430e+00	2.430e+00	2.430e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-1.952e-02	nan	nan	nan	nan	nan	nan	2.633e+00	2.633e+00	2.633e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.998e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.412e-02	9.412e-02	9.412e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.011e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.043e-01	1.043e-01	1.043e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.146e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.758e-01	1.758e-01	1.758e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.603e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.405e-01	3.405e-01	3.405e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.820e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.885e-01	3.885e-01	3.885e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.334e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.048e-01	4.048e-01	4.048e-01	nan	nan	nan	nan	nan	nan	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01	4.048e-01
5.533e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.289e-01	6.289e-01	6.289e-01	nan	nan	nan	nan	nan	nan	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01	6.289e-01
9.901e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.672e+00	1.672e+00	1.672e+00	nan	nan	nan	nan	nan	nan	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00	1.672e+00
-5.487e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.276e-01	1.276e-01	1.276e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-1.908e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.212e-01	1.212e-01	1.212e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6.452e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.359e-01	1.359e-01	1.359e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.845e-04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.631e-01	1.631e-01	1.631e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.401e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.668e-01	1.668e-01	1.668e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
7.260e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.604e-01	1.604e-01	1.604e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9.667e-03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.873e-01	1.873e-01	1.873e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.185e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.847e-01	1.847e-01	1.847e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.342e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.906e-01	1.906e-01	1.906e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.023e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.898e-01	1.898e-01	1.898e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.532e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.601e-01	3.601e-01	3.601e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.683e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.337e-01	3.337e-01	3.337e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.350e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.936e-01	3.936e-01	3.936e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.440e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.595e-01	5.595e-01	5.595e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.505e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.935e-01	3.935e-01	3.935e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.709e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.765e-01	4.765e-01	4.765e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.304e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.675e-01	5.675e-01	5.675e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.330e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.457e-01	6.457e-01	6.457e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.348e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.476e-01	5.476e-01	5.476e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.815e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.567e-01	5.567e-01	5.567e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.889e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.698e-01	5.698e-01	5.698e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.898e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.200e-01	7.200e-01	7.200e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.499e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.314e-01	7.314e-01	7.314e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.521e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.464e-01	8.464e-01	8.464e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.761e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.305e-01	8.305e-01	8.305e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.907e-01	8.907e-01	8.907e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.785e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.093e-01	9.093e-01	9.093e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.823e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.650e+00	1.650e+00	1.650e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.848e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.741e-01	8.741e-01	8.741e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.135e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.277e+00	1.277e+00	1.277e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8.319e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.692e+00	1.692e+00	1.692e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.867e-04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.634e-01	1.634e-01	1.634e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
9.391e-04	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.881e-01	1.881e-01	1.881e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.357e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.622e-01	3.622e-01	3.622e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.523e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.936e-01	3.936e-01	3.936e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.529e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.409e-01	4.409e-01	4.409e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.895e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.773e-01	4.773e-01	4.773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.906e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.783e-01	5.783e-01	5.783e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.597e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.895e-01	5.895e-01	5.895e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.045e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.155e-01	6.155e-01	6.155e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.157e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.849e-01	7.849e-01	7.849e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.324e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.100e-01	8.100e-01	8.100e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.709e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.469e-01	8.469e-01	8.469e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.295e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.902e-01	8.902e-01	8.902e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.006e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02	7.893e-02
2.048e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02	7.930e-02
2.097e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02	8.850e-02
2.136e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02	8.891e-02
2.154e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01	1.565e-01
2.521e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01	1.599e-01
2.574e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01	1.600e-01
3.020e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01	3.059e-01
3.052e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.983e-01	3.983e-01	3.983e-01	3.983e-01	3.983e-01	3.983e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5.500e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01	5.627e-01
7.033e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01	8.188e-01
2.360e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01	1.566e-01
3.105e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01	3.618e-01
3.250e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01	3.963e-01
9.490e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.465e+00	1.465e+00	1.465e+00	1.465e+00	1.465e+00	1.465e+00
